Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,99.0,-0.23856057,-0.4060606101546625,-0.4060606101546625,1.0
20000,1.4189383,99.0,-0.2552909,-0.4540000106394291,-0.4540000106394291,1.0
30000,1.4204768,99.0,-0.24628176,-0.5860000181198121,-0.5860000181198121,1.0
40000,1.4211088,99.0,-0.24895537,-0.5180000054836273,-0.5180000054836273,1.0
50000,1.4212738,99.0,-0.23791534,-0.8060000056028366,-0.8060000056028366,1.0
60000,1.4213492,99.0,-0.23675819,-0.34500000268220904,-0.34500000268220904,1.0
70000,1.4221108,99.0,-0.24235648,-0.38300000846385956,-0.38300000846385956,1.0
80000,1.423043,99.0,-0.20799403,-0.2950000149011612,-0.2950000149011612,1.0
90000,1.4231764,99.0,-0.253183,-0.4560000105202198,-0.4560000105202198,1.0
100000,1.4233183,99.0,-0.31492066,-0.5570000070333481,-0.5570000070333481,1.0
110000,1.4233664,99.0,-0.21747036,-0.17199999392032622,-0.17199999392032622,1.0
120000,1.4235573,99.0,-0.24950309,-0.13100000232458114,-0.13100000232458114,1.0
130000,1.4236014,99.0,-0.2171187,-0.13800000190734862,-0.13800000190734862,1.0
140000,1.4237803,99.0,-0.12113964,0.08900000333786011,0.08900000333786011,1.0
150000,1.4237276,99.0,-0.15945347,-0.1350000062584877,-0.1350000062584877,1.0
160000,1.4224974,99.0,-0.15037483,-0.13599999934434892,-0.13599999934434892,1.0
170000,1.4224975,99.0,-0.15395105,-0.31300000846385956,-0.31300000846385956,1.0
180000,1.4221913,99.0,-0.14015645,-0.13599999696016313,-0.13599999696016313,1.0
190000,1.422168,99.0,-0.12258365,-0.1420000171661377,-0.1420000171661377,1.0
200000,1.4215397,99.0,-0.161988,-0.22300000071525575,-0.22300000071525575,1.0
210000,1.4212571,99.0,-0.120133534,-0.19000000715255738,-0.19000000715255738,1.0
220000,1.4220395,99.0,-0.02897708,-0.042000000476837156,-0.042000000476837156,1.0
230000,1.4224128,99.0,-0.04236462,-0.26000002682209017,-0.26000002682209017,1.0
240000,1.4231243,99.0,-0.07334436,-0.1560000079870224,-0.1560000079870224,1.0
250000,1.4240187,99.0,-0.05143101,-0.017000002861022948,-0.017000002861022948,1.0
260000,1.4236376,99.0,-0.094181605,-0.003999998569488525,-0.003999998569488525,1.0
270000,1.4231135,99.0,-0.07189917,-0.12900000035762788,-0.12900000035762788,1.0
280000,1.4228606,99.0,-0.013330613,-0.06000000357627869,-0.06000000357627869,1.0
290000,1.4218676,99.0,-0.045514937,0.04600000143051147,0.04600000143051147,1.0
300000,1.4214841,99.0,-0.014320496,-0.10900000333786011,-0.10900000333786011,1.0
310000,1.4197466,99.0,-0.035286024,-0.25200001418590545,-0.25200001418590545,1.0
320000,1.4196664,99.0,-0.013089411,-0.11599999725818634,-0.11599999725818634,1.0
330000,1.4180151,99.0,0.04739552,0.07000000491738319,0.07000000491738319,1.0
340000,1.4180151,99.0,0.030979225,-0.16100000470876694,-0.16100000470876694,1.0
350000,1.4169654,99.0,0.06626759,-0.1749999988079071,-0.1749999988079071,1.0
360000,1.4169009,99.0,0.056165922,0.015,0.015,1.0
370000,1.4166807,99.0,0.0841986,0.11200000166893005,0.11200000166893005,1.0
380000,1.4165975,99.0,0.07571451,0.003999998867511749,0.003999998867511749,1.0
390000,1.4148864,99.0,0.1244629,-0.07699999809265137,-0.07699999809265137,1.0
400000,1.414086,99.0,0.11371358,-0.23800000309944153,-0.23800000309944153,1.0
410000,1.412158,99.0,0.10283367,0.021000000834465026,0.021000000834465026,1.0
420000,1.4097818,99.0,0.14004403,0.17799999535083771,0.17799999535083771,1.0
430000,1.4089376,99.0,0.14295964,0.16,0.16,1.0
440000,1.4079088,99.0,0.17047063,0.020000001192092897,0.020000001192092897,1.0
450000,1.4079276,99.0,0.17707703,-0.05000000119209289,-0.05000000119209289,1.0
460000,1.4081095,99.0,0.17213514,-0.09400000393390656,-0.09400000393390656,1.0
470000,1.4081984,99.0,0.1702001,0.044000006914138794,0.044000006914138794,1.0
480000,1.4084718,99.0,0.17288521,0.035000008344650266,0.035000008344650266,1.0
490000,1.4084038,99.0,0.1827384,-0.08999999731779099,-0.08999999731779099,1.0
500000,1.4064413,99.0,0.154026,-0.16600000441074372,-0.16600000441074372,1.0
510000,1.4064415,99.0,0.16839714,0.28400000020861627,0.28400000020861627,1.0
520000,1.4043049,99.0,0.1819244,0.028000003695487975,0.028000003695487975,1.0
530000,1.4041672,99.0,0.20076561,-0.1619999885559082,-0.1619999885559082,1.0
540000,1.4041986,99.0,0.18021902,-0.04299999833106995,-0.04299999833106995,1.0
550000,1.4042561,99.0,0.17713657,0.0529999989271164,0.0529999989271164,1.0
560000,1.4040506,99.0,0.18916343,-0.22600000083446503,-0.22600000083446503,1.0
570000,1.4039462,99.0,0.17910834,0.27099999994039536,0.27099999994039536,1.0
580000,1.4039508,99.0,0.17732479,0.11100000023841858,0.11100000023841858,1.0
590000,1.4039687,99.0,0.19279355,0.1929999989271164,0.1929999989271164,1.0
600000,1.4029874,99.0,0.19673319,-0.07199999332427978,-0.07199999332427978,1.0
610000,1.4016964,99.0,0.20645495,0.08400000214576721,0.08400000214576721,1.0
620000,1.4010541,99.0,0.19870192,0.027999992370605468,0.027999992370605468,1.0
630000,1.3985826,99.0,0.2029989,-0.07800001382827759,-0.07800001382827759,1.0
640000,1.3981915,99.0,0.20123225,0.1690000033378601,0.1690000033378601,1.0
650000,1.3965986,99.0,0.18987021,-0.11000000834465026,-0.11000000834465026,1.0
660000,1.3965988,99.0,0.18458463,0.0870000022649765,0.0870000022649765,1.0
670000,1.397291,99.0,0.19132514,0.06100000321865082,0.06100000321865082,1.0
680000,1.397291,99.0,0.18836027,0.16099999904632567,0.16099999904632567,1.0
690000,1.3994174,99.0,0.21815927,-0.022000004649162293,-0.022000004649162293,1.0
700000,1.399544,99.0,0.2240503,0.05799999356269837,0.05799999356269837,1.0
710000,1.4009573,99.0,0.19834253,-0.1410000017285347,-0.1410000017285347,1.0
720000,1.4015471,99.0,0.20155504,-0.013999994099140167,-0.013999994099140167,1.0
730000,1.4011611,99.0,0.20533316,0.04699999988079071,0.04699999988079071,1.0
740000,1.4009665,99.0,0.17913069,-0.14400000244379044,-0.14400000244379044,1.0
750000,1.3999028,99.0,0.18486296,0.0449999988079071,0.0449999988079071,1.0
760000,1.3986099,99.0,0.16241392,0.08199999868869781,0.08199999868869781,1.0
770000,1.3984598,99.0,0.17576689,-0.021999999284744262,-0.021999999284744262,1.0
780000,1.3982791,99.0,0.16368783,-0.13500000387430192,-0.13500000387430192,1.0
790000,1.3982923,99.0,0.16836052,-0.03,-0.03,1.0
800000,1.3983077,99.0,0.15412077,0.12099999845027924,0.12099999845027924,1.0
810000,1.3984957,99.0,0.13751028,-0.25100000903010367,-0.25100000903010367,1.0
820000,1.3992746,99.0,0.14399283,-0.1230000001192093,-0.1230000001192093,1.0
830000,1.3993372,99.0,0.15319794,-0.16799999713897706,-0.16799999713897706,1.0
840000,1.4004892,99.0,0.11080361,0.05799999594688415,0.05799999594688415,1.0
850000,1.4004892,99.0,0.10131854,0.054999999850988385,0.054999999850988385,1.0
860000,1.398777,99.0,0.105979,-0.08699999883770942,-0.08699999883770942,1.0
870000,1.3986338,99.0,0.12979874,-0.021000001430511474,-0.021000001430511474,1.0
880000,1.3969846,99.0,0.114103325,0.04500000402331352,0.04500000402331352,1.0
890000,1.3962821,99.0,0.10148515,0.21000000357627868,0.21000000357627868,1.0
900000,1.3950415,99.0,0.120384,-0.052000001668930054,-0.052000001668930054,1.0
910000,1.3945205,99.0,0.12734891,0.00899999737739563,0.00899999737739563,1.0
920000,1.3936102,99.0,0.11623216,-0.288999999165535,-0.288999999165535,1.0
930000,1.3924696,99.0,0.10780983,-0.1730000004172325,-0.1730000004172325,1.0
940000,1.3916852,99.0,0.10904629,-0.11099999785423278,-0.11099999785423278,1.0
950000,1.3907369,99.0,0.08822784,-0.03700000151991844,-0.03700000151991844,1.0
960000,1.3907485,99.0,0.091104545,-0.16100000739097595,-0.16100000739097595,1.0
970000,1.3908379,99.0,0.08821357,0.002999994158744812,0.002999994158744812,1.0
980000,1.3909088,99.0,0.086483195,-0.2189999997615814,-0.2189999997615814,1.0
990000,1.3912088,99.0,0.09620143,-0.00100000262260437,-0.00100000262260437,1.0
1000000,1.3911932,99.0,0.097838335,0.18499999821186067,0.18499999821186067,1.0
1010000,1.390978,99.0,0.116836995,0.05800000011920929,0.05800000011920929,1.0
1020000,1.390978,99.0,0.12203648,0.0899999988079071,0.0899999988079071,1.0
