Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,99.0,0.7314932,0.03787878787878788,0.03787878787878788,1.0
20000,1.4189383,99.0,0.83133006,0.0125,0.0125,1.0
30000,None,99.0,1.7194724,0.025,0.025,1.0
40000,1.419824,99.0,1.7049658,0.0375,0.0375,1.0
50000,None,99.0,1.9381479,0.025,0.025,1.0
60000,1.4209827,99.0,1.7688401,0.0125,0.0125,1.0
70000,None,99.0,1.6980704,0.0125,0.0125,1.0
80000,1.4219761,99.0,1.7268084,0.0375,0.0375,1.0
90000,None,99.0,1.7497814,0.0375,0.0375,1.0
100000,1.4205323,99.0,1.9221193,0.025,0.025,1.0
110000,None,99.0,1.96521,0.0,0.0,1.0
120000,1.4182603,99.0,1.9571183,0.0,0.0,1.0
130000,None,99.0,2.0354688,0.0,0.0,1.0
140000,1.4175986,99.0,2.001045,0.0,0.0,1.0
150000,None,99.0,2.0001414,0.0125,0.0125,1.0
160000,1.4147809,99.0,1.9790171,0.0125,0.0125,1.0
170000,None,99.0,2.0010588,0.0,0.0,1.0
180000,1.4119092,99.0,1.938596,0.0,0.0,1.0
190000,None,99.0,1.9272108,0.0,0.0,1.0
200000,1.4117506,99.0,1.8380632,0.0,0.0,1.0
210000,None,99.0,1.8298707,0.0,0.0,1.0
220000,1.4117564,99.0,1.7268344,0.0,0.0,1.0
230000,1.412186,99.0,1.6669791,0.0,0.0,1.0
240000,1.4121859,99.0,1.5884656,0.0125,0.0125,1.0
250000,1.4103762,99.0,1.5292205,0.0,0.0,1.0
260000,None,99.0,1.4626776,0.0,0.0,1.0
270000,1.4086305,99.0,1.4028031,0.0,0.0,1.0
280000,None,99.0,1.3658268,0.0,0.0,1.0
290000,1.4091913,99.0,1.2915437,0.0,0.0,1.0
300000,None,99.0,1.2684011,0.0,0.0,1.0
310000,1.408335,99.0,1.1641926,0.0,0.0,1.0
320000,None,99.0,1.1635181,0.0,0.0,1.0
330000,1.4074956,99.0,1.0409458,0.0,0.0,1.0
340000,None,99.0,1.0435832,0.0,0.0,1.0
350000,1.4079233,99.0,0.9647908,0.0,0.0,1.0
360000,None,99.0,0.96177965,0.0,0.0,1.0
370000,1.4081924,99.0,0.896452,0.0,0.0,1.0
380000,None,99.0,0.88993645,0.0,0.0,1.0
390000,1.4083484,99.0,0.8191951,0.0,0.0,1.0
400000,None,99.0,0.7849295,0.0,0.0,1.0
410000,1.4083556,99.0,0.74140084,0.0,0.0,1.0
420000,None,99.0,0.6804343,0.0,0.0,1.0
430000,1.407456,99.0,0.6531549,0.0,0.0,1.0
440000,None,99.0,0.5903203,0.0,0.0,1.0
450000,1.4051864,99.0,0.5759451,0.0,0.0,1.0
460000,None,99.0,0.52604985,0.0,0.0,1.0
470000,1.4039401,99.0,0.52121544,0.0,0.0,1.0
480000,1.4029931,99.0,0.4824894,0.0,0.0,1.0
490000,1.402993,99.0,0.48190024,0.0,0.0,1.0
500000,1.401502,99.0,0.42249957,0.0,0.0,1.0
510000,None,99.0,0.42572638,0.0,0.0,1.0
520000,1.3983643,99.0,0.3682682,0.0,0.0,1.0
530000,None,99.0,0.3585426,0.0,0.0,1.0
540000,1.3961736,99.0,0.31788746,0.0,0.0,1.0
550000,None,99.0,0.3069141,0.0,0.0,1.0
560000,1.3957647,99.0,0.28961453,0.0,0.0,1.0
570000,None,99.0,0.2793311,0.0,0.0,1.0
580000,1.3947474,99.0,0.26426312,0.0,0.0,1.0
590000,None,99.0,0.25395098,0.0,0.0,1.0
600000,1.3946584,99.0,0.24201609,0.0,0.0,1.0
610000,None,99.0,0.2173161,0.0,0.0,1.0
620000,1.3939025,99.0,0.21366385,0.0,0.0,1.0
630000,None,99.0,0.18343034,0.0,0.0,1.0
640000,1.3935796,99.0,0.18582942,0.0,0.0,1.0
650000,None,99.0,0.15250297,0.0,0.0,1.0
660000,1.3924047,99.0,0.14977904,0.0,0.0,1.0
670000,None,99.0,0.14948659,0.0,0.0,1.0
680000,1.3914262,99.0,0.1473135,0.0,0.0,1.0
690000,None,99.0,0.13819224,0.0,0.0,1.0
700000,1.3919011,99.0,0.13065512,0.0,0.0,1.0
