Steps,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Entropy,Is Training
26860000,99.0,4.3322954,4.407999984025955,4.407999984025955,0.23830625,1.0
26870000,99.0,4.4070787,4.60699999332428,4.60699999332428,0.23833889,1.0
26880000,99.0,4.3839765,4.587000008821487,4.587000008821487,0.23833062,1.0
26890000,99.0,4.399403,4.246000010669231,4.246000010669231,0.2382951,1.0
26900000,99.0,4.4480596,4.458999977707863,4.458999977707863,0.23826332,1.0
26910000,99.0,4.4651914,4.456000027656555,4.456000027656555,0.23813535,1.0
26920000,99.0,4.4826503,4.581000058650971,4.581000058650971,0.23813535,1.0
26930000,99.0,4.4238133,4.303999984264374,4.303999984264374,0.23780693,1.0
26940000,99.0,4.44534,4.504999964237213,4.504999964237213,0.23778608,1.0
26950000,99.0,4.444911,4.548999969959259,4.548999969959259,0.23768455,1.0
