Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
290000,1.3987138,99.0,-2.9773455,-6.68,-6.68,1.0
300000,1.3986279,99.0,-3.0502577,-8.565,-8.565,1.0
310000,1.3983542,99.0,-3.1396203,-7.305,-7.305,1.0
320000,1.398359,99.0,-3.1842165,-14.415,-14.415,1.0
330000,1.3988401,99.0,-3.2989316,-10.585,-10.585,1.0
340000,1.3988401,99.0,-3.300759,-7.47,-7.47,1.0
350000,1.3986803,99.0,-3.4220388,-8.31,-8.31,1.0
360000,1.3986785,99.0,-3.3768988,-6.62,-6.62,1.0
370000,1.3994554,99.0,-3.5534036,-10.205,-10.205,1.0
380000,1.3997339,99.0,-3.5361905,-8.625,-8.625,1.0
390000,1.4005342,99.0,-3.6919787,-8.2,-8.2,1.0
400000,1.4008217,99.0,-3.800593,-6.76,-6.76,1.0
410000,1.4005249,99.0,-3.8672574,-6.72,-6.72,1.0
420000,1.4002081,99.0,-3.988943,-8.235,-8.235,1.0
430000,1.3996897,99.0,-4.037096,-6.17,-6.17,1.0
440000,1.3991438,99.0,-4.078194,-8.14,-8.14,1.0
450000,1.3989811,99.0,-4.0104313,-7.295,-7.295,1.0
460000,1.3984528,99.0,-3.9704812,-12.2,-12.2,1.0
470000,1.398101,99.0,-4.006955,-6.48,-6.48,1.0
480000,1.3969816,99.0,-4.1794944,-11.485,-11.485,1.0
490000,1.3969786,99.0,-4.2158318,-6.865,-6.865,1.0
500000,1.396592,99.0,-4.3571935,-7.585,-7.585,1.0
510000,1.3965919,99.0,-4.2459855,-9.99,-9.99,1.0
520000,1.3968742,99.0,-4.326831,-7.85,-7.85,1.0
530000,1.3968794,99.0,-4.1969123,-5.79,-5.79,1.0
540000,1.3973744,99.0,-4.401146,-9.045,-9.045,1.0
550000,1.3975488,99.0,-4.4195867,-10.26,-10.26,1.0
560000,1.3966205,99.0,-4.6584163,-6.01,-6.01,1.0
570000,1.3962853,99.0,-4.5667567,-9.32,-9.32,1.0
580000,1.3960618,99.0,-4.6269817,-6.495,-6.495,1.0
590000,1.395829,99.0,-4.697043,-8.0,-8.0,1.0
600000,1.395253,99.0,-4.637832,-6.47,-6.47,1.0
610000,1.3946418,99.0,-4.7568345,-6.3,-6.3,1.0
620000,1.3942609,99.0,-4.717414,-6.12,-6.12,1.0
630000,1.3930327,99.0,-4.810432,-4.655,-4.655,1.0
640000,1.3930801,99.0,-4.7929115,-2.23,-2.23,1.0
650000,1.3932304,99.0,-4.881477,-9.54,-9.54,1.0
660000,1.3932378,99.0,-4.687732,-9.13,-9.13,1.0
670000,1.3946989,99.0,-4.9003987,-6.29,-6.29,1.0
680000,1.3946992,99.0,-4.9100313,-4.955,-4.955,1.0
690000,1.3944377,99.0,-4.8529873,-6.835,-6.835,1.0
700000,1.3944275,99.0,-4.8180995,-8.595,-8.595,1.0
710000,1.394692,99.0,-4.8844347,-10.97,-10.97,1.0
720000,1.3947886,99.0,-5.0139303,-9.265,-9.265,1.0
730000,1.3958149,99.0,-5.1317163,-4.8,-4.8,1.0
740000,1.3961829,99.0,-4.963666,-4.265,-4.265,1.0
750000,1.3967901,99.0,-5.0672064,-9.6,-9.6,1.0
760000,1.3974335,99.0,-5.080844,-10.545,-10.545,1.0
770000,1.3969686,99.0,-5.0266633,-5.08,-5.08,1.0
780000,1.3964671,99.0,-5.1733108,-9.71,-9.71,1.0
790000,1.396234,99.0,-5.1747646,-5.675,-5.675,1.0
800000,1.3954867,99.0,-5.285678,-8.11,-8.11,1.0
810000,1.3957511,99.0,-5.253303,-6.72,-6.72,1.0
820000,1.3966062,99.0,-5.2253513,-8.135,-8.135,1.0
830000,1.3966135,99.0,-5.377197,-7.88,-7.88,1.0
840000,1.397637,99.0,-5.3914247,-4.895,-4.895,1.0
850000,1.3976371,99.0,-5.377985,-9.12,-9.12,1.0
860000,1.3979268,99.0,-5.513267,-9.325,-9.325,1.0
870000,1.39793,99.0,-5.4847865,-7.57,-7.57,1.0
880000,1.397736,99.0,-5.554764,-4.955,-4.955,1.0
890000,1.3976644,99.0,-5.519052,-5.525,-5.525,1.0
900000,1.39866,99.0,-5.463438,-5.21,-5.21,1.0
910000,1.3990135,99.0,-5.5032177,-5.105,-5.105,1.0
920000,1.3989626,99.0,-5.5477867,-6.565,-6.565,1.0
930000,1.3989042,99.0,-5.544054,-7.475,-7.475,1.0
940000,1.3985248,99.0,-5.447152,-7.285,-7.285,1.0
950000,1.3981159,99.0,-5.6054683,-5.47,-5.47,1.0
960000,1.397501,99.0,-5.5993166,-6.585,-6.585,1.0
970000,1.3955033,99.0,-5.4806848,-5.17,-5.17,1.0
980000,1.3952456,99.0,-5.496742,-4.32,-4.32,1.0
990000,1.3944137,99.0,-5.5450177,-8.105,-8.105,1.0
1000000,1.3944113,99.0,-5.521822,-5.12,-5.12,1.0
1010000,1.3940469,99.0,-5.560039,-5.585,-5.585,1.0
1020000,1.3940469,99.0,-5.5037904,-7.425,-7.425,1.0
1030000,1.3930836,99.0,-5.581051,-4.19,-4.19,1.0
1040000,1.3930684,99.0,-5.4997053,-5.025,-5.025,1.0
1050000,1.3912042,99.0,-5.4945545,-7.525,-7.525,1.0
1060000,1.390539,99.0,-5.5336213,-6.395,-6.395,1.0
1070000,1.3910363,99.0,-5.414343,-7.91,-7.91,1.0
1080000,1.3912119,99.0,-5.555752,-10.225,-10.225,1.0
1090000,1.3914533,99.0,-5.4021053,-7.475,-7.475,1.0
1100000,1.3917066,99.0,-5.4830556,-5.47,-5.47,1.0
1110000,1.3916711,99.0,-5.6001863,-8.36,-8.36,1.0
1120000,1.3916342,99.0,-5.4758162,-6.925,-6.925,1.0
1130000,1.391934,99.0,-5.520615,-5.235,-5.235,1.0
1140000,1.3929322,99.0,-5.621074,-8.645,-8.645,1.0
