Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
780000,2.1323647,99.0,-0.9187979,-0.28,-0.28,1.0
790000,2.1422935,99.0,-0.8904654,-0.28,-0.28,1.0
800000,2.136256,99.0,-0.8233725,-0.03,-0.03,1.0
810000,2.1395693,99.0,-0.8243142,-0.1,-0.1,1.0
820000,2.175608,99.0,-0.79966843,-0.21,-0.21,1.0
830000,2.1257415,99.0,-0.71521735,-0.285,-0.285,1.0
840000,2.1671016,99.0,-0.730909,-0.285,-0.285,1.0
850000,2.150359,99.0,-0.6790878,0.14,0.14,1.0
860000,2.1242852,99.0,-0.71305686,-0.4,-0.4,1.0
870000,2.1313753,99.0,-0.6863967,-0.08,-0.08,1.0
880000,2.152836,99.0,-0.6228268,-0.1,-0.1,1.0
890000,2.1576114,99.0,-0.5703434,-0.215,-0.215,1.0
900000,2.1078362,99.0,-0.5985128,-0.345,-0.345,1.0
910000,2.1172273,99.0,-0.56191313,-0.4,-0.4,1.0
920000,2.1460617,99.0,-0.54857653,-0.025,-0.025,1.0
930000,2.13259,99.0,-0.5409029,0.12,0.12,1.0
940000,2.1404986,99.0,-0.48396516,-0.18,-0.18,1.0
950000,2.1333482,99.0,-0.4699198,0.14,0.14,1.0
960000,2.1167665,99.0,-0.474244,-0.305,-0.305,1.0
970000,2.1346757,99.0,-0.41636565,0.14,0.14,1.0
