Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,99.0,0.39579704,-0.7545454532209069,-0.7545454532209069,1.0
20000,None,99.0,0.43036813,-0.5980000197887421,-0.5980000197887421,1.0
30000,1.4189383,99.0,0.3092087,-0.9479999881982804,-0.9479999881982804,1.0
40000,None,99.0,0.32481423,-1.2139999771118164,-1.2139999771118164,1.0
50000,1.4195278,99.0,0.22354025,-0.44400000274181367,-0.44400000274181367,1.0
60000,None,99.0,0.22259158,-0.803999992609024,-0.803999992609024,1.0
70000,1.4201571,99.0,0.17489207,-0.6120000106096267,-0.6120000106096267,1.0
80000,1.4218147,99.0,0.12300084,-0.5280000150203705,-0.5280000150203705,1.0
90000,1.4218147,99.0,0.10683928,-0.511999997496605,-0.511999997496605,1.0
100000,1.4229267,99.0,0.039501477,-0.27700000643730166,-0.27700000643730166,1.0
110000,1.4229265,99.0,0.040659714,-0.15600000515580179,-0.15600000515580179,1.0
120000,None,99.0,0.00980766,-0.27000000834465027,-0.27000000834465027,1.0
130000,1.4221394,99.0,0.034390923,-0.013000015020370483,-0.013000015020370483,1.0
140000,1.4209735,99.0,-0.0288674,-0.43800000369548797,-0.43800000369548797,1.0
150000,1.4209734,99.0,0.002149196,-0.3290000051259995,-0.3290000051259995,1.0
160000,1.4200275,99.0,-0.04554757,-0.6440000021457672,-0.6440000021457672,1.0
170000,1.4200274,99.0,-0.07821945,-0.2680000060796738,-0.2680000060796738,1.0
180000,1.4214728,99.0,-0.09524009,-0.7339999875426293,-0.7339999875426293,1.0
190000,1.4214727,99.0,-0.12680058,0.17199998885393142,0.17199998885393142,1.0
200000,1.4218585,99.0,-0.103191964,0.1279999952018261,0.1279999952018261,1.0
210000,1.4219018,99.0,-0.0909985,-0.4559999978542328,-0.4559999978542328,1.0
220000,1.4219018,99.0,-0.09473517,-0.13599999666213988,-0.13599999666213988,1.0
230000,1.4222397,99.0,-0.07621098,-0.38100002467632293,-0.38100002467632293,1.0
240000,1.4222806,99.0,-0.100462615,-0.6780000042915344,-0.6780000042915344,1.0
250000,1.4222807,99.0,-0.15358731,-0.1230000001192093,-0.1230000001192093,1.0
260000,1.4215362,99.0,-0.16391462,-0.36899999260902405,-0.36899999260902405,1.0
270000,1.4215361,99.0,-0.12114969,-0.19199998140335084,-0.19199998140335084,1.0
280000,1.4207165,99.0,-0.1275055,-0.09900000989437104,-0.09900000989437104,1.0
290000,1.4207166,99.0,-0.18234901,-0.06500000596046447,-0.06500000596046447,1.0
300000,1.4206321,99.0,-0.19238698,-0.24699999988079072,-0.24699999988079072,1.0
310000,1.420632,99.0,-0.16326149,-0.42799999624490737,-0.42799999624490737,1.0
320000,1.419985,99.0,-0.13490462,0.007999995350837707,0.007999995350837707,1.0
330000,1.419985,99.0,-0.1510925,-0.27700000643730166,-0.27700000643730166,1.0
340000,None,99.0,-0.15532243,-0.09100000619888306,-0.09100000619888306,1.0
350000,1.4208692,99.0,-0.15732954,-0.2320000046491623,-0.2320000046491623,1.0
360000,1.4190865,99.0,-0.16806959,-0.38399999916553496,-0.38399999916553496,1.0
370000,1.4190865,99.0,-0.12434448,0.1759999918937683,0.1759999918937683,1.0
380000,1.4169741,99.0,-0.12202624,-0.4750000065565109,-0.4750000065565109,1.0
390000,1.4169738,99.0,-0.1431768,-0.2699999940395355,-0.2699999940395355,1.0
400000,1.4157219,99.0,-0.1348868,-0.4709999871253967,-0.4709999871253967,1.0
410000,1.4157219,99.0,-0.14803131,-0.07700000286102295,-0.07700000286102295,1.0
420000,1.4149368,99.0,-0.10472094,0.22699999690055847,0.22699999690055847,1.0
430000,1.4135278,99.0,-0.11185166,-0.2729999978840351,-0.2729999978840351,1.0
440000,1.4135277,99.0,-0.06252977,0.22599999666213988,0.22599999666213988,1.0
450000,1.4110222,99.0,-0.09357582,0.0229999965429306,0.0229999965429306,1.0
460000,1.4108322,99.0,-0.09811217,0.15600000262260438,0.15600000262260438,1.0
470000,1.410832,99.0,-0.18575056,-0.7510000109672547,-0.7510000109672547,1.0
480000,None,99.0,-0.11935708,0.06399999916553498,0.06399999916553498,1.0
490000,1.4094542,99.0,-0.12209053,0.1859999966621399,0.1859999966621399,1.0
500000,1.4073993,99.0,-0.13957542,-0.42700000166893004,-0.42700000166893004,1.0
510000,1.4073995,99.0,-0.15205722,-0.22199999570846557,-0.22199999570846557,1.0
520000,1.4070175,99.0,-0.11961577,0.04,0.04,1.0
530000,1.4070175,99.0,-0.10574422,0.03899998903274536,0.03899998903274536,1.0
540000,None,99.0,-0.11768143,-0.04500000774860382,-0.04500000774860382,1.0
550000,1.405845,99.0,-0.10237275,0.2290000033378601,0.2290000033378601,1.0
560000,None,99.0,-0.10039646,-0.10100000381469726,-0.10100000381469726,1.0
570000,1.4043313,99.0,-0.073176615,-0.09000001013278962,-0.09000001013278962,1.0
580000,1.4037559,99.0,-0.034253825,0.036999988555908206,0.036999988555908206,1.0
590000,1.4037558,99.0,-0.0013404477,0.1260000002384186,0.1260000002384186,1.0
600000,1.4029895,99.0,-0.023431428,0.15599999874830245,0.15599999874830245,1.0
610000,1.4029897,99.0,-0.05625084,0.16699999511241914,0.16699999511241914,1.0
620000,1.4017369,99.0,-0.030481322,0.17799999415874482,0.17799999415874482,1.0
630000,1.4017369,99.0,-0.0074975784,0.14799998819828034,0.14799998819828034,1.0
640000,1.4013903,99.0,-0.053609386,-0.10399999141693116,-0.10399999141693116,1.0
650000,1.4008223,99.0,-0.04946268,0.05699999809265137,0.05699999809265137,1.0
660000,1.4008224,99.0,-0.018745799,0.2899999952316284,0.2899999952316284,1.0
670000,1.3989992,99.0,-0.010568951,-0.01700000762939453,-0.01700000762939453,1.0
680000,1.3988304,99.0,-0.0004385312,0.09099999725818635,0.09099999725818635,1.0
690000,1.3988305,99.0,-0.048756942,0.13900000274181365,0.13900000274181365,1.0
700000,1.3968521,99.0,-0.0071460903,0.18799999594688416,0.18799999594688416,1.0
710000,1.3968523,99.0,-0.0094977515,0.20999999821186066,0.20999999821186066,1.0
720000,None,99.0,0.032329276,0.33199999570846556,0.33199999570846556,1.0
730000,1.3943245,99.0,0.022278443,-0.3980000114440918,-0.3980000114440918,1.0
740000,None,99.0,0.030140888,0.07899998605251313,0.07899998605251313,1.0
750000,1.3919996,99.0,0.022358784,0.32199999809265134,0.32199999809265134,1.0
760000,1.3900917,99.0,-0.03913646,-0.2110000067949295,-0.2110000067949295,1.0
770000,1.3900915,99.0,-0.028434884,0.08299999356269837,0.08299999356269837,1.0
780000,None,99.0,-0.054182302,0.033999996185302736,0.033999996185302736,1.0
790000,1.3887537,99.0,-0.016138664,0.085999995470047,0.085999995470047,1.0
800000,None,99.0,-0.038619325,0.21399999618530274,0.21399999618530274,1.0
810000,1.3872377,99.0,-0.031996626,0.16999999880790712,0.16999999880790712,1.0
820000,1.384783,99.0,-0.043152913,0.1460000118613243,0.1460000118613243,1.0
830000,1.3847829,99.0,-0.0029000419,0.26199999630451204,0.26199999630451204,1.0
840000,1.3819153,99.0,0.018260775,0.02000000298023224,0.02000000298023224,1.0
850000,1.3819155,99.0,0.036762208,0.41700000047683716,0.41700000047683716,1.0
860000,1.3810334,99.0,0.033859078,0.11799999475479125,0.11799999475479125,1.0
870000,1.3795892,99.0,0.06712234,0.2419999957084656,0.2419999957084656,1.0
880000,1.37953,99.0,0.05056257,-0.19699999332427978,-0.19699999332427978,1.0
890000,1.3800582,99.0,-0.005269364,0.21500000298023225,0.21500000298023225,1.0
900000,1.3800582,99.0,0.01556921,0.09699999690055847,0.09699999690055847,1.0
910000,1.3807174,99.0,-0.004578541,0.1550000023841858,0.1550000023841858,1.0
920000,1.3807524,99.0,-0.019441456,0.07200000166893006,0.07200000166893006,1.0
930000,1.3807524,99.0,-0.01321142,0.2029999977350235,0.2029999977350235,1.0
940000,1.3802692,99.0,-0.0128790345,-0.012000008821487426,-0.012000008821487426,1.0
950000,1.3802694,99.0,-0.052672137,0.11899999380111695,0.11899999380111695,1.0
960000,1.3793105,99.0,-0.09195167,-0.09799998760223388,-0.09799998760223388,1.0
970000,1.3793105,99.0,-0.074847005,0.18399999856948854,0.18399999856948854,1.0
980000,1.3801922,99.0,-0.060148433,0.12999999523162842,0.12999999523162842,1.0
990000,1.380192,99.0,-0.04175727,0.24899999558925628,0.24899999558925628,1.0
1000000,1.3788764,99.0,-0.044607814,0.11899999499320985,0.11899999499320985,1.0
1010000,1.3788763,99.0,-0.026288817,0.0749999988079071,0.0749999988079071,1.0
1020000,1.3770658,99.0,-0.07927495,-0.01600001096725464,-0.01600001096725464,1.0
1030000,1.3770658,99.0,-0.057305288,-0.08600000739097595,-0.08600000739097595,1.0
1040000,1.378456,99.0,-0.12965697,0.214000004529953,0.214000004529953,1.0
1050000,1.378456,99.0,-0.090642065,-0.050999994277954104,-0.050999994277954104,1.0
1060000,1.3779609,99.0,-0.12990957,0.2539999985694885,0.2539999985694885,1.0
1070000,1.3779608,99.0,-0.083709896,0.19800000071525573,0.19800000071525573,1.0
1080000,1.3762026,99.0,-0.10230084,0.31799999594688416,0.31799999594688416,1.0
1090000,1.3762023,99.0,-0.07373756,0.06999999344348908,0.06999999344348908,1.0
1100000,1.3758879,99.0,-0.085551746,0.1889999970793724,0.1889999970793724,1.0
1110000,1.3757154,99.0,-0.087272465,0.19400000274181367,0.19400000274181367,1.0
1120000,1.3757154,99.0,-0.09673038,-0.10700000643730163,-0.10700000643730163,1.0
1130000,1.375229,99.0,-0.0120354565,0.22799999594688417,0.22799999594688417,1.0
1140000,1.3751876,99.0,-0.055700485,-0.14399998605251313,-0.14399998605251313,1.0
1150000,1.3751875,99.0,-0.044320174,0.22599999785423278,0.22599999785423278,1.0
1160000,1.3749521,99.0,-0.027097816,0.23099999725818635,0.23099999725818635,1.0
1170000,1.3749523,99.0,-0.055123273,-0.1779999977350235,-0.1779999977350235,1.0
1180000,1.3735569,99.0,-0.07983718,0.15299999535083772,0.15299999535083772,1.0
1190000,1.3735567,99.0,-0.06369284,0.2529999977350235,0.2529999977350235,1.0
1200000,1.3745154,99.0,-0.0633038,0.09399999260902404,0.09399999260902404,1.0
1210000,1.3745154,99.0,-0.06605179,0.12199999630451203,0.12199999630451203,1.0
1220000,1.3750888,99.0,-0.07727686,0.09699999630451202,0.09699999630451202,1.0
1230000,1.3750889,99.0,-0.07122103,0.12899999737739562,0.12899999737739562,1.0
1240000,1.3747342,99.0,-0.05248066,0.19199999809265136,0.19199999809265136,1.0
1250000,1.3747343,99.0,-0.05644326,-0.016999988555908202,-0.016999988555908202,1.0
1260000,1.372969,99.0,-0.05278479,0.19699999690055847,0.19699999690055847,1.0
1270000,1.3729689,99.0,-0.05199197,0.18399999499320985,0.18399999499320985,1.0
1280000,1.3712217,99.0,-0.045161895,0.025999993085861206,0.025999993085861206,1.0
1290000,1.3712217,99.0,-0.024807038,0.3639999985694885,0.3639999985694885,1.0
