Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,99.0,-0.09656203,-49.1373737460435,-49.1373737460435,1.0
20000,1.4189383,99.0,-0.10104964,-44.67700001716614,-44.67700001716614,1.0
30000,1.4179535,99.0,-0.37573826,-29.416999955177307,-29.416999955177307,1.0
40000,1.4169881,99.0,-0.44965252,-43.85099998831749,-43.85099998831749,1.0
50000,1.4165133,99.0,-0.67137915,-34.524999895095824,-34.524999895095824,1.0
60000,1.4159644,99.0,-0.8174916,-28.28499999880791,-28.28499999880791,1.0
70000,1.4155314,99.0,-0.9999863,-30.333999938964844,-30.333999938964844,1.0
80000,1.415024,99.0,-1.1822342,-39.89599987864494,-39.89599987864494,1.0
90000,1.4150258,99.0,-1.2451942,-33.097000031471254,-33.097000031471254,1.0
100000,1.4153678,99.0,-1.5031918,-27.657000000476838,-27.657000000476838,1.0
110000,1.4153658,99.0,-1.5466614,-35.69600000858307,-35.69600000858307,1.0
120000,1.4151198,99.0,-1.887445,-25.850000002384185,-25.850000002384185,1.0
130000,1.4151198,99.0,-1.8671793,-26.793000017404555,-26.793000017404555,1.0
140000,1.4159518,99.0,-2.13916,-28.103999952077867,-28.103999952077867,1.0
150000,1.4159902,99.0,-2.1496499,-26.52200007557869,-26.52200007557869,1.0
160000,1.4162691,99.0,-2.2733161,-36.84800000190735,-36.84800000190735,1.0
170000,1.4165423,99.0,-2.354014,-16.216000001430512,-16.216000001430512,1.0
180000,1.416939,99.0,-2.4658349,-25.255999940633775,-25.255999940633775,1.0
190000,1.4173921,99.0,-2.4181218,-32.88400001883507,-32.88400001883507,1.0
200000,1.417638,99.0,-2.5443923,-13.323000048398972,-13.323000048398972,1.0
210000,1.4179136,99.0,-2.5309122,-16.12800000190735,-16.12800000190735,1.0
220000,1.417915,99.0,-2.6822226,-35.44599995613098,-35.44599995613098,1.0
230000,1.4182055,99.0,-2.735259,-16.706000015735626,-16.706000015735626,1.0
240000,1.4181643,99.0,-2.7207878,-27.785999878644944,-27.785999878644944,1.0
250000,1.416453,99.0,-2.880159,-9.575000019073487,-9.575000019073487,1.0
260000,1.416453,99.0,-2.9427285,-32.70700000286102,-32.70700000286102,1.0
270000,1.4159176,99.0,-3.0323668,-19.28399998664856,-19.28399998664856,1.0
280000,1.4159032,99.0,-3.0730622,-17.136999999284743,-17.136999999284743,1.0
290000,1.4153786,99.0,-3.0740442,-11.398000000715255,-11.398000000715255,1.0
300000,1.4148643,99.0,-3.065746,-12.296999996900558,-12.296999996900558,1.0
310000,1.4141895,99.0,-3.2622619,-16.496000000238418,-16.496000000238418,1.0
320000,1.4134071,99.0,-3.2397077,-20.063000000715256,-20.063000000715256,1.0
330000,1.4133731,99.0,-3.3886683,-17.04200004696846,-17.04200004696846,1.0
340000,1.4133662,99.0,-3.4569137,-18.35100000143051,-18.35100000143051,1.0
350000,1.4133573,99.0,-3.5437815,-17.325999999046324,-17.325999999046324,1.0
360000,1.4115721,99.0,-3.3827298,-15.406000016927718,-15.406000016927718,1.0
370000,1.411529,99.0,-3.5795028,-13.26199999332428,-13.26199999332428,1.0
380000,1.4101499,99.0,-3.5979655,-17.816000031232832,-17.816000031232832,1.0
390000,1.4101499,99.0,-3.8639371,-18.247000014781953,-18.247000014781953,1.0
400000,1.408349,99.0,-3.8967648,-15.418000001907348,-15.418000001907348,1.0
410000,1.4082453,99.0,-3.8105705,-23.28699999809265,-23.28699999809265,1.0
420000,1.4077666,99.0,-3.8935108,-12.633999940156937,-12.633999940156937,1.0
430000,1.4072973,99.0,-3.9506729,-15.004000033140182,-15.004000033140182,1.0
440000,1.4068888,99.0,-4.0334053,-13.422000007629395,-13.422000007629395,1.0
450000,1.4064204,99.0,-4.1348667,-15.695999999046325,-15.695999999046325,1.0
460000,1.4063497,99.0,-4.2233996,-20.435000032186508,-20.435000032186508,1.0
470000,1.4062746,99.0,-4.0866237,-14.22800001502037,-14.22800001502037,1.0
480000,1.4062821,99.0,-4.082455,-7.477999997138977,-7.477999997138977,1.0
490000,1.4077727,99.0,-4.118216,-14.935000004768371,-14.935000004768371,1.0
500000,1.4077936,99.0,-3.8916116,-9.747000002861023,-9.747000002861023,1.0
510000,1.4084198,99.0,-4.1478677,-13.738000016212464,-13.738000016212464,1.0
520000,1.4084198,99.0,-4.134728,-10.724999970197677,-10.724999970197677,1.0
530000,1.4095641,99.0,-4.1110477,-17.737000002861024,-17.737000002861024,1.0
540000,1.40962,99.0,-4.101343,-8.038000016212463,-8.038000016212463,1.0
550000,1.4100804,99.0,-4.3233275,-12.996000003814697,-12.996000003814697,1.0
560000,1.4105319,99.0,-4.324227,-9.113999943733216,-9.113999943733216,1.0
570000,1.4107474,99.0,-4.3633604,-10.02500002861023,-10.02500002861023,1.0
580000,1.4109877,99.0,-4.351184,-17.613000000715257,-17.613000000715257,1.0
590000,1.4105142,99.0,-4.190343,-11.143000010251999,-11.143000010251999,1.0
600000,1.4099272,99.0,-4.639865,-20.51500002861023,-20.51500002861023,1.0
610000,1.4099296,99.0,-4.2651525,-7.494000015258789,-7.494000015258789,1.0
620000,1.4103909,99.0,-4.326862,-11.395999984741211,-11.395999984741211,1.0
630000,1.4103922,99.0,-4.352881,-7.330999957323074,-7.330999957323074,1.0
640000,1.4105128,99.0,-4.444986,-9.935999954938888,-9.935999954938888,1.0
650000,1.4105128,99.0,-4.4756904,-8.555999999046326,-8.555999999046326,1.0
660000,1.4120493,99.0,-4.436154,-7.159000000953674,-7.159000000953674,1.0
670000,1.4121336,99.0,-4.5214815,-12.924000002145767,-12.924000002145767,1.0
680000,1.4125385,99.0,-4.611934,-9.498000000715257,-9.498000000715257,1.0
690000,1.4129354,99.0,-4.5289373,-6.356000003814697,-6.356000003814697,1.0
700000,1.4117945,99.0,-4.491215,-5.2650000190734865,-5.2650000190734865,1.0
710000,1.410436,99.0,-4.4276814,-11.97199999809265,-11.97199999809265,1.0
720000,1.4095894,99.0,-4.676864,-8.992000031471253,-8.992000031471253,1.0
730000,1.4086359,99.0,-4.6565914,-15.490999970436096,-15.490999970436096,1.0
740000,1.4086338,99.0,-4.71839,-9.378999997377395,-9.378999997377395,1.0
750000,1.4082495,99.0,-4.767061,-14.137000002861022,-14.137000002861022,1.0
760000,1.4082443,99.0,-4.6300898,-12.337000017166138,-12.337000017166138,1.0
770000,1.4085205,99.0,-4.8953576,-6.976000001430512,-6.976000001430512,1.0
780000,1.4085205,99.0,-4.9828305,-14.906000018119812,-14.906000018119812,1.0
790000,1.4091736,99.0,-5.052407,-10.911000047922135,-10.911000047922135,1.0
800000,1.4092005,99.0,-4.865289,-12.810999971628188,-12.810999971628188,1.0
810000,1.4087318,99.0,-5.08523,-9.615000017881393,-9.615000017881393,1.0
820000,1.4082725,99.0,-5.042761,-8.218000000715255,-8.218000000715255,1.0
830000,1.4080036,99.0,-5.1235766,-7.492999999523163,-7.492999999523163,1.0
840000,1.4076952,99.0,-4.904003,-6.7360000014305115,-6.7360000014305115,1.0
850000,1.4073963,99.0,-4.864328,-9.896000000238418,-9.896000000238418,1.0
860000,1.4070244,99.0,-5.2649293,-9.55800001502037,-9.55800001502037,1.0
870000,1.4070259,99.0,-5.096941,-10.416000003814696,-10.416000003814696,1.0
880000,1.407318,99.0,-4.954436,-7.276000002622604,-7.276000002622604,1.0
890000,1.4073217,99.0,-5.090131,-10.496999969482422,-10.496999969482422,1.0
900000,1.4068778,99.0,-4.810414,-6.043999999761581,-6.043999999761581,1.0
910000,1.4068778,99.0,-4.964849,-10.03400000333786,-10.03400000333786,1.0
920000,1.4031367,99.0,-5.3585157,-10.555000002384185,-10.555000002384185,1.0
930000,1.4029496,99.0,-5.24362,-9.376000015735626,-9.376000015735626,1.0
940000,1.4027303,99.0,-5.0961995,-6.596000001430512,-6.596000001430512,1.0
950000,1.4025155,99.0,-5.1836205,-8.618000000715256,-8.618000000715256,1.0
960000,1.4019673,99.0,-4.9582076,-7.075000003576279,-7.075000003576279,1.0
970000,1.4013323,99.0,-5.2813463,-4.918000001907348,-4.918000001907348,1.0
980000,1.4007697,99.0,-5.161015,-13.724000039100646,-13.724000039100646,1.0
990000,1.4001161,99.0,-5.7966237,-9.509000000953675,-9.509000000953675,1.0
1000000,1.4001255,99.0,-5.520637,-8.838000016212463,-8.838000016212463,1.0
1010000,1.4019989,99.0,-5.5754504,-14.9,-14.9,1.0
1020000,1.4019905,99.0,-5.5760927,-11.79,-11.79,1.0
1030000,1.401186,99.0,-5.5556264,-4.9589999997615815,-4.9589999997615815,1.0
1040000,1.401186,99.0,-5.1733785,-8.29300001502037,-8.29300001502037,1.0
1050000,1.40084,99.0,-5.3138013,-5.865999999046326,-5.865999999046326,1.0
1060000,1.4008368,99.0,-5.353457,-14.467000002861022,-14.467000002861022,1.0
1070000,1.4007052,99.0,-5.7820888,-6.688999999761581,-6.688999999761581,1.0
1080000,1.4005762,99.0,-5.567669,-3.7930000007152556,-3.7930000007152556,1.0
1090000,1.4000794,99.0,-5.620765,-6.417000017166138,-6.417000017166138,1.0
1100000,1.3995043,99.0,-5.4992585,-7.804000020027161,-7.804000020027161,1.0
1110000,1.3991609,99.0,-5.4819655,-6.606999998092651,-6.606999998092651,1.0
1120000,1.3987962,99.0,-5.6030927,-6.995,-6.995,1.0
1130000,1.3987887,99.0,-5.690859,-7.615999965667725,-7.615999965667725,1.0
1140000,1.3972816,99.0,-5.0917215,-8.594000014066696,-8.594000014066696,1.0
1150000,1.3972738,99.0,-5.3356295,-5.665,-5.665,1.0
1160000,1.3972723,99.0,-5.197995,-11.994000017642975,-11.994000017642975,1.0
1170000,1.3972723,99.0,-5.4227543,-5.4,-5.4,1.0
1180000,1.3970156,99.0,-5.120859,-6.068999996185303,-6.068999996185303,1.0
1190000,1.397003,99.0,-5.213758,-4.648000001907349,-4.648000001907349,1.0
1200000,1.3958318,99.0,-5.2244263,-8.906000002622605,-8.906000002622605,1.0
1210000,1.3946838,99.0,-5.286399,-7.889000000953675,-7.889000000953675,1.0
1220000,1.393722,99.0,-5.3753777,-5.497999997138977,-5.497999997138977,1.0
1230000,1.3926157,99.0,-5.1129823,-6.643999999761581,-6.643999999761581,1.0
1240000,1.3925499,99.0,-5.320229,-8.085000002384186,-8.085000002384186,1.0
1250000,1.3924814,99.0,-5.347636,-6.478999999761581,-6.478999999761581,1.0
1260000,1.3924844,99.0,-5.5385838,-6.469000000953674,-6.469000000953674,1.0
1270000,1.393067,99.0,-5.0841584,-9.197999999523162,-9.197999999523162,1.0
1280000,1.3931156,99.0,-5.498419,-4.41,-4.41,1.0
1290000,1.394813,99.0,-5.1667933,-6.493000009059906,-6.493000009059906,1.0
1300000,1.394813,99.0,-5.229902,-6.973000000715256,-6.973000000715256,1.0
1310000,1.3955828,99.0,-5.011945,-8.247000000476838,-8.247000000476838,1.0
1320000,1.3956203,99.0,-4.993029,-10.888000000715255,-10.888000000715255,1.0
1330000,1.3951253,99.0,-5.083792,-8.502999997138977,-8.502999997138977,1.0
1340000,1.3946451,99.0,-5.0371437,-5.165000030994415,-5.165000030994415,1.0
1350000,1.3940194,99.0,-5.141657,-5.715999941825867,-5.715999941825867,1.0
1360000,1.3932775,99.0,-5.153601,-4.748000001907348,-4.748000001907348,1.0
1370000,1.3925828,99.0,-4.6918316,-0.354000004529953,-0.354000004529953,1.0
1380000,1.3917421,99.0,-4.993037,-10.757000015974045,-10.757000015974045,1.0
1390000,1.3917347,99.0,-4.9353647,-5.345000009536744,-5.345000009536744,1.0
1400000,1.3910006,99.0,-5.034336,-9.475999970436096,-9.475999970436096,1.0
1410000,1.3909663,99.0,-4.641818,-9.548000016212463,-9.548000016212463,1.0
1420000,1.3897604,99.0,-4.653561,-11.287000000476837,-11.287000000476837,1.0
1430000,1.3897604,99.0,-4.7143183,-6.714000015258789,-6.714000015258789,1.0
1440000,1.3894882,99.0,-4.8855085,-8.609000000953674,-8.609000000953674,1.0
1450000,1.3894881,99.0,-4.914101,-7.338999999761581,-7.338999999761581,1.0
1460000,1.388846,99.0,-4.808001,-7.646000046730041,-7.646000046730041,1.0
1470000,1.3882166,99.0,-4.7778277,-11.868000015020371,-11.868000015020371,1.0
1480000,1.387706,99.0,-4.746207,-5.928000016212463,-5.928000016212463,1.0
1490000,1.38712,99.0,-4.848608,-5.377000017166138,-5.377000017166138,1.0
1500000,1.3869787,99.0,-4.8122635,-13.823000016212463,-13.823000016212463,1.0
1510000,1.3868421,99.0,-4.7182527,-5.0280000019073485,-5.0280000019073485,1.0
1520000,1.3868328,99.0,-4.785079,-7.889000015258789,-7.889000015258789,1.0
1530000,1.3849717,99.0,-4.7276144,-5.458000016212464,-5.458000016212464,1.0
1540000,1.3849573,99.0,-4.705835,-8.055,-8.055,1.0
1550000,1.3845826,99.0,-4.5938115,-7.767999992370606,-7.767999992370606,1.0
1560000,1.3845826,99.0,-4.7652483,-6.005000014305114,-6.005000014305114,1.0
1570000,1.3830842,99.0,-4.7267857,-9.416000018119812,-9.416000018119812,1.0
1580000,1.3830016,99.0,-4.712455,-9.83,-9.83,1.0
1590000,1.3823185,99.0,-4.961024,-11.105000032186508,-11.105000032186508,1.0
1600000,1.381649,99.0,-5.085904,-11.907000002861023,-11.907000002861023,1.0
1610000,1.3812127,99.0,-4.600495,-3.43700000166893,-3.43700000166893,1.0
1620000,1.3807075,99.0,-4.5463295,-10.81199996829033,-10.81199996829033,1.0
1630000,1.380054,99.0,-4.825697,-8.656999998092651,-8.656999998092651,1.0
1640000,1.3792591,99.0,-4.856411,-7.7380000019073485,-7.7380000019073485,1.0
1650000,1.3792514,99.0,-4.633478,-7.976000016927719,-7.976000016927719,1.0
1660000,1.3777045,99.0,-4.5466905,-8.277000012397766,-8.277000012397766,1.0
1670000,1.3776699,99.0,-4.554392,-8.759000015258788,-8.759000015258788,1.0
1680000,1.3762615,99.0,-4.74579,-5.12300001502037,-5.12300001502037,1.0
1690000,1.3762614,99.0,-4.7480693,-7.957999939918518,-7.957999939918518,1.0
1700000,1.3769884,99.0,-4.7311916,-12.429000000953675,-12.429000000953675,1.0
1710000,1.3770369,99.0,-4.556536,-14.134999997615814,-14.134999997615814,1.0
1720000,1.3773808,99.0,-4.902496,-3.69599999666214,-3.69599999666214,1.0
1730000,1.3777179,99.0,-4.515039,-3.5180000150203705,-3.5180000150203705,1.0
1740000,1.3768902,99.0,-4.5826097,-10.403999971151352,-10.403999971151352,1.0
1750000,1.3758996,99.0,-4.686011,-4.358000001907349,-4.358000001907349,1.0
1760000,1.3747468,99.0,-4.6119895,-7.557000002861023,-7.557000002861023,1.0
1770000,1.3734016,99.0,-4.6174636,-6.568000016212463,-6.568000016212463,1.0
1780000,1.373399,99.0,-4.4636416,-6.193999997377396,-6.193999997377396,1.0
1790000,1.3728791,99.0,-4.383305,-8.976000015735627,-8.976000015735627,1.0
1800000,1.3728458,99.0,-4.534418,-5.617999939918518,-5.617999939918518,1.0
1810000,1.3722719,99.0,-4.549956,-9.868000016212463,-9.868000016212463,1.0
1820000,1.3722719,99.0,-4.4346905,-7.056000002622604,-7.056000002622604,1.0
1830000,1.3725712,99.0,-4.4903026,-12.007000002861023,-12.007000002861023,1.0
1840000,1.3726004,99.0,-4.569423,-6.993999997377395,-6.993999997377395,1.0
1850000,1.3728793,99.0,-4.4197783,-5.918000000715256,-5.918000000715256,1.0
1860000,1.3731524,99.0,-4.552218,-3.756999998092651,-3.756999998092651,1.0
1870000,1.3726496,99.0,-4.3372593,-5.115,-5.115,1.0
1880000,1.37203,99.0,-4.448308,-7.773000010251999,-7.773000010251999,1.0
1890000,1.3720021,99.0,-4.3022847,-6.447000017166138,-6.447000017166138,1.0
1900000,1.3720037,99.0,-4.2929006,-7.3990000009536745,-7.3990000009536745,1.0
1910000,1.3719965,99.0,-4.237294,-5.456000018119812,-5.456000018119812,1.0
1920000,1.3705572,99.0,-4.3122106,-6.417000015974045,-6.417000015974045,1.0
1930000,1.3705276,99.0,-4.229025,-4.958000001907348,-4.958000001907348,1.0
1940000,1.3700503,99.0,-4.3674006,-12.257000000476838,-12.257000000476838,1.0
1950000,1.3700503,99.0,-4.040479,-7.408999999761582,-7.408999999761582,1.0
1960000,1.3680784,99.0,-4.365641,-6.039000000953674,-6.039000000953674,1.0
1970000,1.3679911,99.0,-4.3448195,-11.129000000953674,-11.129000000953674,1.0
1980000,1.368491,99.0,-4.1982574,-2.847000017166138,-2.847000017166138,1.0
1990000,1.368981,99.0,-4.1946435,-5.364000033140183,-5.364000033140183,1.0
2000000,1.3691409,99.0,-4.6243687,-9.217999997138977,-9.217999997138977,1.0
2010000,1.3693193,99.0,-3.950154,-9.253000140190125,-9.253000140190125,1.0
2020000,1.3687893,99.0,-3.9840643,-6.767000015974045,-6.767000015974045,1.0
2030000,1.3681486,99.0,-4.3125763,-9.679000015258788,-9.679000015258788,1.0
2040000,1.368155,99.0,-4.266949,-7.49200000166893,-7.49200000166893,1.0
2050000,1.3694344,99.0,-4.3225346,-10.45899999976158,-10.45899999976158,1.0
2060000,1.3694665,99.0,-4.1352863,-9.32,-9.32,1.0
2070000,1.3704416,99.0,-4.1455784,-7.616000031232834,-7.616000031232834,1.0
2080000,1.3704416,99.0,-4.027171,-3.008000000715256,-3.008000000715256,1.0
2090000,1.3695074,99.0,-3.9199586,-11.475999939441682,-11.475999939441682,1.0
2100000,1.3694528,99.0,-4.225546,-7.907000002861023,-7.907000002861023,1.0
2110000,1.3689148,99.0,-4.109562,-7.227000002861023,-7.227000002861023,1.0
2120000,1.3683928,99.0,-3.926165,-2.548000000715256,-2.548000000715256,1.0
2130000,1.3678643,99.0,-4.115964,-5.134999940395355,-5.134999940395355,1.0
2140000,1.3672448,99.0,-3.9178994,-7.7970000171661376,-7.7970000171661376,1.0
2150000,1.366792,99.0,-4.070919,-3.3180000162124634,-3.3180000162124634,1.0
2160000,1.366234,99.0,-3.9132388,-8.487000017166137,-8.487000017166137,1.0
2170000,1.3662223,99.0,-3.864092,-6.620000033378601,-6.620000033378601,1.0
2180000,1.3650552,99.0,-4.133318,-9.091000003814697,-9.091000003814697,1.0
2190000,1.365005,99.0,-3.9805474,-3.2790000009536744,-3.2790000009536744,1.0
2200000,1.3634382,99.0,-3.9514174,-6.855999879837036,-6.855999879837036,1.0
2210000,1.3634382,99.0,-3.9519804,-3.736000009775162,-3.736000009775162,1.0
2220000,1.3630319,99.0,-3.7433043,-4.909999996423721,-4.909999996423721,1.0
2230000,1.3630205,99.0,-3.897075,-13.906000002622605,-13.906000002622605,1.0
2240000,1.3626149,99.0,-3.7789469,-2.3080000019073488,-2.3080000019073488,1.0
2250000,1.362217,99.0,-3.7898111,-8.869000000953674,-8.869000000953674,1.0
2260000,1.361487,99.0,-3.994893,-9.779000000953674,-9.779000000953674,1.0
2270000,1.3606193,99.0,-3.8791456,-4.42700000166893,-4.42700000166893,1.0
2280000,1.3590472,99.0,-3.8972404,-12.968000016212464,-12.968000016212464,1.0
2290000,1.3571771,99.0,-3.5802627,-2.4380000007152556,-2.4380000007152556,1.0
2300000,1.3571798,99.0,-3.7969239,-4.308000001907349,-4.308000001907349,1.0
2310000,1.3577062,99.0,-3.9557052,-6.698999999761582,-6.698999999761582,1.0
2320000,1.357709,99.0,-3.6518981,-7.848000000715256,-7.848000000715256,1.0
2330000,1.357189,99.0,-3.769393,-1.7490000009536744,-1.7490000009536744,1.0
2340000,1.357189,99.0,-4.0331526,-5.557000015974045,-5.557000015974045,1.0
2350000,1.35582,99.0,-3.8312502,-5.19,-5.19,1.0
