Steps,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Entropy,Is Training
4810000,99.0,2.7605016,4.166000049114228,4.166000049114228,1.0201579,1.0
4820000,99.0,2.7552307,4.051000045537949,4.051000045537949,1.0190123,1.0
4830000,99.0,2.7509246,4.261000032424927,4.261000032424927,1.0189142,1.0
4840000,99.0,2.7747324,4.30700005531311,4.30700005531311,1.0181408,1.0
4850000,99.0,2.808668,3.957000011205673,3.957000011205673,1.0173674,1.0
4860000,99.0,2.7308056,3.9680000233650206,3.9680000233650206,1.016649,1.0
4870000,99.0,2.770536,4.0570000600814815,4.0570000600814815,1.0157144,1.0
4880000,99.0,2.780958,4.167000064849853,4.167000064849853,1.0157783,1.0
4890000,99.0,2.8414516,4.200000087022781,4.200000087022781,1.0158911,1.0
4900000,99.0,2.7606199,4.2110000371932985,4.2110000371932985,1.0158911,1.0
4910000,99.0,2.8457992,4.165000057220459,4.165000057220459,1.0151186,1.0
4920000,99.0,2.8698156,4.094000035524369,4.094000035524369,1.0151186,1.0
4930000,99.0,2.8425403,4.374000051021576,4.374000051021576,1.0134367,1.0
4940000,99.0,2.8087678,4.278000071048736,4.278000071048736,1.0133154,1.0
4950000,99.0,2.8748248,4.125000030994415,4.125000030994415,1.0118895,1.0
4960000,99.0,2.864058,4.201000051498413,4.201000051498413,1.0117743,1.0
4970000,99.0,2.853362,4.253000061511994,4.253000061511994,1.0108805,1.0
4980000,99.0,2.8733685,4.1730000746250155,4.1730000746250155,1.0099866,1.0
4990000,99.0,2.8623798,4.1490000474452975,4.1490000474452975,1.0093144,1.0
5000000,99.0,2.8461552,4.370000063180924,4.370000063180924,1.0084302,1.0
5010000,99.0,2.8820028,4.41800008893013,4.41800008893013,1.0076364,1.0
5020000,99.0,2.9451249,4.1970000338554385,4.1970000338554385,1.0065793,1.0
5030000,99.0,2.9159503,4.386000069379807,4.386000069379807,1.0065793,1.0
5040000,99.0,2.8777955,4.079000060558319,4.079000060558319,1.005473,1.0
5050000,99.0,2.8516493,4.211000051498413,4.211000051498413,1.005473,1.0
5060000,99.0,2.8506997,4.320000065565109,4.320000065565109,1.0041237,1.0
5070000,99.0,2.8150897,4.2080000603199,4.2080000603199,1.0040264,1.0
5080000,99.0,2.8677042,4.1340000641345975,4.1340000641345975,1.003104,1.0
5090000,99.0,2.8964303,4.3750000357627865,4.3750000357627865,1.0029992,1.0
5100000,99.0,2.8684483,4.149000058174133,4.149000058174133,1.0020784,1.0
5110000,99.0,2.8338635,4.268000087738037,4.268000087738037,1.0011575,1.0
5120000,99.0,2.854644,4.3060000550746915,4.3060000550746915,1.0010914,1.0
5130000,99.0,2.838717,4.274000054597854,4.274000054597854,1.0010302,1.0
5140000,99.0,2.8505425,4.112000021934509,4.112000021934509,1.0011437,1.0
5150000,99.0,2.846785,4.298000049591065,4.298000049591065,1.0013093,1.0
5160000,99.0,2.8442588,4.0410000157356265,4.0410000157356265,1.0013093,1.0
5170000,99.0,2.8051608,4.2570000636577605,4.2570000636577605,1.0010526,1.0
5180000,99.0,2.7744083,4.242000060081482,4.242000060081482,1.0010526,1.0
5190000,99.0,2.799395,4.2430000603199005,4.2430000603199005,0.9989558,1.0
5200000,99.0,2.7992713,4.3390000736713406,4.3390000736713406,0.9988129,1.0
5210000,99.0,2.8376646,4.140999989509583,4.140999989509583,0.99792194,1.0
5220000,99.0,2.8606036,4.128000023365021,4.128000023365021,0.9978561,1.0
5230000,99.0,2.8461545,4.278000013828278,4.278000013828278,0.9970012,1.0
5240000,99.0,2.7953532,4.286000066995621,4.286000066995621,0.9961462,1.0
5250000,99.0,2.827571,4.0830000567436215,4.0830000567436215,0.99568594,1.0
5260000,99.0,2.9182398,4.2910000872611995,4.2910000872611995,0.9951384,1.0
5270000,99.0,2.93597,4.301000030040741,4.301000030040741,0.994579,1.0
5280000,99.0,2.8836951,4.06000005364418,4.06000005364418,0.99381727,1.0
5290000,99.0,2.8664148,4.1950000894069674,4.1950000894069674,0.99381727,1.0
5300000,99.0,2.8986564,4.029000095129013,4.029000095129013,0.99330616,1.0
5310000,99.0,2.9254518,4.10200006365776,4.10200006365776,0.99330616,1.0
5320000,99.0,2.885712,4.164000037908554,4.164000037908554,0.992843,1.0
5330000,99.0,2.862045,4.028000044822693,4.028000044822693,0.9927853,1.0
5340000,99.0,2.844635,4.090000042915344,4.090000042915344,0.9915955,1.0
5350000,99.0,2.8317199,4.1340000486373905,4.1340000486373905,0.99150383,1.0
5360000,99.0,2.785567,4.291000059843063,4.291000059843063,0.9909555,1.0
5370000,99.0,2.7490668,4.4080000853538515,4.4080000853538515,0.99040705,1.0
5380000,99.0,2.7637398,3.802000023126602,3.802000023126602,0.9900842,1.0
5390000,99.0,2.8182054,4.36200004696846,4.36200004696846,0.98962873,1.0
5400000,99.0,2.8194983,4.23800003528595,4.23800003528595,0.98957235,1.0
5410000,99.0,2.7514625,4.24200003027916,4.24200003027916,0.98949647,1.0
5420000,99.0,2.7635458,4.295000038146973,4.295000038146973,0.98949647,1.0
5430000,99.0,2.753021,4.280000071525574,4.280000071525574,0.98878855,1.0
5440000,99.0,2.7563353,4.245000083446502,4.245000083446502,0.98878855,1.0
5450000,99.0,2.805302,4.182000024318695,4.182000024318695,0.9867619,1.0
5460000,99.0,2.8089838,4.236000045537948,4.236000045537948,0.9865951,1.0
5470000,99.0,2.8523705,4.369000047445297,4.369000047445297,0.98546904,1.0
5480000,99.0,2.7938108,4.036000055074692,4.036000055074692,0.9853916,1.0
5490000,99.0,2.8189008,4.289000036716462,4.289000036716462,0.9846349,1.0
5500000,99.0,2.7761326,4.155000044107437,4.155000044107437,0.98387814,1.0
5510000,99.0,2.8121896,4.261000053882599,4.261000053882599,0.9833267,1.0
5520000,99.0,2.8211253,4.358000081777573,4.358000081777573,0.98258126,1.0
5530000,99.0,2.7961543,4.154000082015991,4.154000082015991,0.98163146,1.0
5540000,99.0,2.9052432,4.12700005531311,4.12700005531311,0.9802911,1.0
5550000,99.0,2.9330225,4.252000052928924,4.252000052928924,0.9802911,1.0
5560000,99.0,2.8844624,4.115000089406967,4.115000089406967,0.978357,1.0
5570000,99.0,2.85251,4.302000050544739,4.302000050544739,0.978357,1.0
5580000,99.0,2.8883338,4.343000075817108,4.343000075817108,0.9758417,1.0
5590000,99.0,2.8819788,4.069000066518783,4.069000066518783,0.9756453,1.0
5600000,99.0,2.88121,4.243000059127808,4.243000059127808,0.9742713,1.0
5610000,99.0,2.8410256,4.187000020742416,4.187000020742416,0.9741592,1.0
5620000,99.0,2.8518379,4.405000026226044,4.405000026226044,0.9738627,1.0
5630000,99.0,2.879344,4.1630000603199,4.1630000603199,0.97356623,1.0
5640000,99.0,2.8395205,4.14800003528595,4.14800003528595,0.9734381,1.0
5650000,99.0,2.8682494,4.2510000562667845,4.2510000562667845,0.97329134,1.0
5660000,99.0,2.8623617,4.349000039100647,4.349000039100647,0.97277147,1.0
5670000,99.0,2.8213208,4.43200005531311,4.43200005531311,0.97203535,1.0
5680000,99.0,2.8572206,4.162000033855438,4.162000033855438,0.97203535,1.0
5690000,99.0,2.840561,4.053000056743622,4.053000056743622,0.9701453,1.0
5700000,99.0,2.8411536,4.229000046253204,4.229000046253204,0.9701453,1.0
5710000,99.0,2.8228054,4.175000091791153,4.175000091791153,0.9678206,1.0
5720000,99.0,2.7655838,4.193000068664551,4.193000068664551,0.96766496,1.0
5730000,99.0,2.810939,4.336000088453293,4.336000088453293,0.96623534,1.0
5740000,99.0,2.8476357,3.9830000686645506,3.9830000686645506,0.9661504,1.0
5750000,99.0,2.8383896,4.206000046730042,4.206000046730042,0.96561056,1.0
5760000,99.0,2.828818,4.1320000267028805,4.1320000267028805,0.9650708,1.0
5770000,99.0,2.8146098,4.12200004696846,4.12200004696846,0.9650389,1.0
5780000,99.0,2.7858906,4.279000035524368,4.279000035524368,0.96501565,1.0
5790000,99.0,2.8086152,4.247000062465668,4.247000062465668,0.96440077,1.0
5800000,99.0,2.7981133,4.53100003361702,4.53100003361702,0.96354675,1.0
5810000,99.0,2.8344123,4.233000050783158,4.233000050783158,0.96354675,1.0
5820000,99.0,2.828262,4.198000030517578,4.198000030517578,0.9619739,1.0
5830000,99.0,2.8227398,4.089000059366226,4.089000059366226,0.9619739,1.0
5840000,99.0,2.922142,4.355000079870224,4.355000079870224,0.9613768,1.0
5850000,99.0,2.8678179,3.9890000724792483,3.9890000724792483,0.9613502,1.0
5860000,99.0,2.8615916,4.241000058650971,4.241000058650971,0.9592674,1.0
5870000,99.0,2.8726914,4.451000049114227,4.451000049114227,0.9590873,1.0
5880000,99.0,2.878586,4.234000027179718,4.234000027179718,0.958177,1.0
5890000,99.0,2.811479,4.227000042200088,4.227000042200088,0.9572666,1.0
5900000,99.0,2.8461545,4.174000054597855,4.174000054597855,0.95619845,1.0
5910000,99.0,2.8843012,4.363000049591064,4.363000049591064,0.95483595,1.0
5920000,99.0,2.8100486,4.0960000395774845,4.0960000395774845,0.9541788,1.0
5930000,99.0,2.9117577,4.154000074863434,4.154000074863434,0.9533379,1.0
5940000,99.0,2.8973484,4.367000045776368,4.367000045776368,0.9533379,1.0
5950000,99.0,2.9136395,4.062000054121017,4.062000054121017,0.95168513,1.0
5960000,99.0,2.8650408,4.318000066280365,4.318000066280365,0.95168513,1.0
5970000,99.0,2.901462,4.402000045776367,4.402000045776367,0.94971037,1.0
5980000,99.0,2.8550472,4.109000053405762,4.109000053405762,0.94958144,1.0
5990000,99.0,2.8383198,4.2050000512599945,4.2050000512599945,0.94897676,1.0
6000000,99.0,2.8953736,4.103000028133392,4.103000028133392,0.9489489,1.0
6010000,99.0,2.8951306,4.170000044107437,4.170000044107437,0.9487997,1.0
6020000,99.0,2.851511,4.248000034093857,4.248000034093857,0.9486504,1.0
6030000,99.0,2.8403308,4.321000072956085,4.321000072956085,0.9484584,1.0
6040000,99.0,2.8259313,4.256000089645386,4.256000089645386,0.9482078,1.0
6050000,99.0,2.8256304,4.243000055551529,4.243000055551529,0.94750935,1.0
6060000,99.0,2.867172,4.268000044822693,4.268000044822693,0.9465503,1.0
6070000,99.0,2.876185,4.214000076055527,4.214000076055527,0.9465503,1.0
6080000,99.0,2.878987,4.160000050067902,4.160000050067902,0.9442881,1.0
6090000,99.0,2.8650916,4.237000064849854,4.237000064849854,0.9442881,1.0
6100000,99.0,2.7980988,4.206000030040741,4.206000030040741,0.9423745,1.0
6110000,99.0,2.8066034,3.970000058412552,3.970000058412552,0.9422209,1.0
6120000,99.0,2.798678,4.172000081539154,4.172000081539154,0.9396156,1.0
6130000,99.0,2.78343,3.9010000705718992,3.9010000705718992,0.93939286,1.0
6140000,99.0,2.807206,4.284000053405761,4.284000053405761,0.9379506,1.0
6150000,99.0,2.846112,4.308000069856644,4.308000069856644,0.9365082,1.0
6160000,99.0,2.8439267,4.033000053167343,4.033000053167343,0.93571335,1.0
6170000,99.0,2.8225236,4.205000047683716,4.205000047683716,0.93468565,1.0
6180000,99.0,2.7951596,4.190000027418137,4.190000027418137,0.93422157,1.0
6190000,99.0,2.881087,4.430000047683716,4.430000047683716,0.93360037,1.0
6200000,99.0,2.8749015,4.29500004529953,4.29500004529953,0.93360037,1.0
6210000,99.0,2.8869457,4.182000067234039,4.182000067234039,0.9330264,1.0
6220000,99.0,2.8754194,4.22300008893013,4.22300008893013,0.9330264,1.0
6230000,99.0,2.916951,4.148000075817108,4.148000075817108,0.9327573,1.0
6240000,99.0,2.895717,4.238000037670136,4.238000037670136,0.9327364,1.0
6250000,99.0,2.9286227,4.226000052690506,4.226000052690506,0.93275225,1.0
6260000,99.0,2.9285777,4.315000057220459,4.315000057220459,0.9327613,1.0
6270000,99.0,2.9330137,4.3410000586509705,4.3410000586509705,0.932096,1.0
6280000,99.0,2.908934,4.263000063896179,4.263000063896179,0.93143064,1.0
6290000,99.0,2.9228835,4.13900006890297,4.13900006890297,0.93043506,1.0
6300000,99.0,2.9395804,4.349000052213669,4.349000052213669,0.9291334,1.0
6310000,99.0,2.9690936,4.246000053882599,4.246000053882599,0.9283195,1.0
6320000,99.0,2.9497137,4.20600003361702,4.20600003361702,0.9272366,1.0
6330000,99.0,2.95011,4.416000040769577,4.416000040769577,0.9272366,1.0
6340000,99.0,3.0293815,4.255000064373016,4.255000064373016,0.9249411,1.0
6350000,99.0,2.9817078,4.015000011920929,4.015000011920929,0.9249411,1.0
6360000,99.0,3.0161088,4.3810000586509705,4.3810000586509705,0.9234407,1.0
6370000,99.0,3.0542278,4.295000030994415,4.295000030994415,0.9233389,1.0
6380000,99.0,3.013615,4.2080000603199,4.2080000603199,0.9207508,1.0
6390000,99.0,3.027274,4.218000066280365,4.218000066280365,0.92053515,1.0
6400000,99.0,3.0601938,4.07700006723404,4.07700006723404,0.9190054,1.0
6410000,99.0,3.0593317,4.258000063896179,4.258000063896179,0.9174756,1.0
6420000,99.0,3.139208,4.266000052690506,4.266000052690506,0.9170205,1.0
6430000,99.0,3.1345475,4.232000050544738,4.232000050544738,0.916477,1.0
6440000,99.0,3.1812496,4.095000047683715,4.095000047683715,0.91633177,1.0
6450000,99.0,3.1331363,4.450000078678131,4.450000078678131,0.91615456,1.0
6460000,99.0,3.1309748,4.345000041723251,4.345000041723251,0.91615456,1.0
6470000,99.0,3.1924174,4.161000084877014,4.161000084877014,0.9165412,1.0
6480000,99.0,3.2345092,4.2330000579357145,4.2330000579357145,0.9165412,1.0
6490000,99.0,3.2375247,4.310000064373017,4.310000064373017,0.9155659,1.0
6500000,99.0,3.2261832,4.261000052690506,4.261000052690506,0.9154913,1.0
6510000,99.0,3.229721,4.133000038862228,4.133000038862228,0.91361505,1.0
6520000,99.0,3.200789,4.330000038146973,4.330000038146973,0.9134529,1.0
6530000,99.0,3.1803842,4.3080000865459445,4.3080000865459445,0.91260284,1.0
6540000,99.0,3.1433058,4.13100005030632,4.13100005030632,0.91175276,1.0
6550000,99.0,3.1813471,4.153000044822693,4.153000044822693,0.91159904,1.0
6560000,99.0,3.2028112,4.146000044345856,4.146000044345856,0.9114287,1.0
6570000,99.0,3.2115426,4.244000058174134,4.244000058174134,0.91153127,1.0
6580000,99.0,3.177054,4.26600005865097,4.26600005865097,0.91166776,1.0
6590000,99.0,3.2306547,4.18100005865097,4.18100005865097,0.91166776,1.0
6600000,99.0,3.147834,4.096000022888184,4.096000022888184,0.9100409,1.0
6610000,99.0,3.1727548,4.308000036478043,4.308000036478043,0.9100409,1.0
6620000,99.0,3.1799014,4.336000025272369,4.336000025272369,0.90913445,1.0
6630000,99.0,3.2049737,4.156000068187714,4.156000068187714,0.9090783,1.0
6640000,99.0,3.1836834,4.258000063896179,4.258000063896179,0.90909636,1.0
6650000,99.0,3.0746615,4.309000016450882,4.309000016450882,0.9090957,1.0
6660000,99.0,3.1250963,4.419000080823898,4.419000080823898,0.9090076,1.0
6670000,99.0,3.0838995,4.168000048398971,4.168000048398971,0.9089195,1.0
6680000,99.0,3.0689192,4.180000054836273,4.180000054836273,0.9087333,1.0
6690000,99.0,3.1388488,4.272000098228455,4.272000098228455,0.90849304,1.0
6700000,99.0,3.0916944,4.1220000672340396,4.1220000672340396,0.9080806,1.0
6710000,99.0,3.0850916,4.19500006198883,4.19500006198883,0.90754336,1.0
6720000,99.0,3.0900555,4.36100005030632,4.36100005030632,0.90754336,1.0
6730000,99.0,3.020742,4.310000065565109,4.310000065565109,0.9065097,1.0
6740000,99.0,3.036272,4.489000036716461,4.489000036716461,0.9065097,1.0
6750000,99.0,3.0175006,4.154000065326691,4.154000065326691,0.9052906,1.0
6760000,99.0,2.9854596,4.148000068664551,4.148000068664551,0.9051826,1.0
6770000,99.0,3.0756876,4.220000058412552,4.220000058412552,0.90384114,1.0
6780000,99.0,3.0484638,4.322999997138977,4.322999997138977,0.9037269,1.0
6790000,99.0,3.0187268,4.2310000574588775,4.2310000574588775,0.90366954,1.0
6800000,99.0,2.9690697,4.253000059127808,4.253000059127808,0.9036122,1.0
6810000,99.0,2.9535084,4.227000076770782,4.227000076770782,0.90361094,1.0
6820000,99.0,2.948822,4.151000077724457,4.151000077724457,0.9035999,1.0
6830000,99.0,2.8974545,4.305000067949295,4.305000067949295,0.9034984,1.0
6840000,99.0,2.8611367,4.1600000393390655,4.1600000393390655,0.90334344,1.0
6850000,99.0,2.8466184,4.025000051259995,4.025000051259995,0.90334344,1.0
6860000,99.0,2.8436902,3.995000046491623,3.995000046491623,0.9010336,1.0
6870000,99.0,2.7989814,4.332000101804733,4.332000101804733,0.9010336,1.0
6880000,99.0,2.8156576,4.177000013589859,4.177000013589859,0.90059865,1.0
6890000,99.0,2.8135517,4.319000034332276,4.319000034332276,0.90059865,1.0
6900000,99.0,2.860735,4.330000083446503,4.330000083446503,0.89919484,1.0
6910000,99.0,2.8842826,4.11800003528595,4.11800003528595,0.89907676,1.0
6920000,99.0,2.852199,4.082000060081482,4.082000060081482,0.8982379,1.0
6930000,99.0,2.8248577,4.330000075101853,4.330000075101853,0.8981742,1.0
6940000,99.0,2.8661942,4.11700006723404,4.11700006723404,0.8976174,1.0
6950000,99.0,2.8308368,4.291000065803527,4.291000065803527,0.89706045,1.0
6960000,99.0,2.8123155,4.18800003528595,4.18800003528595,0.896017,1.0
6970000,99.0,2.8234308,4.156000044345856,4.156000044345856,0.8946295,1.0
6980000,99.0,2.8278213,4.098000072240829,4.098000072240829,0.8943669,1.0
6990000,99.0,2.85912,4.3080000400543215,4.3080000400543215,0.8940494,1.0
7000000,99.0,2.902945,4.270000102519989,4.270000102519989,0.8940494,1.0
7010000,99.0,2.8764253,4.183000054359436,4.183000054359436,0.89264023,1.0
7020000,99.0,2.8687158,4.2050000512599945,4.2050000512599945,0.89264023,1.0
7030000,99.0,2.8421793,4.246000076532364,4.246000076532364,0.89148915,1.0
7040000,99.0,2.8260987,4.2620000386238095,4.2620000386238095,0.89140916,1.0
7050000,99.0,2.8611298,4.37900003194809,4.37900003194809,0.8925365,1.0
7060000,99.0,2.8342361,3.9620000553131103,3.9620000553131103,0.892641,1.0
7070000,99.0,2.8512635,4.410000104904174,4.410000104904174,0.8928246,1.0
7080000,99.0,2.8237221,4.3300000512599945,4.3300000512599945,0.893008,1.0
7090000,99.0,2.7518814,4.334000035524368,4.334000035524368,0.8917287,1.0
7100000,99.0,2.8249874,4.428000040054322,4.428000040054322,0.8900592,1.0
7110000,99.0,2.8007302,4.277000018358231,4.277000018358231,0.8888704,1.0
7120000,99.0,2.8042853,4.310000013113022,4.310000013113022,0.88725096,1.0
7130000,99.0,2.8241415,4.188000023365021,4.188000023365021,0.88725096,1.0
7140000,99.0,2.7306428,3.878000032901764,3.878000032901764,0.8845033,1.0
7150000,99.0,2.776496,4.214000027179718,4.214000027179718,0.8845033,1.0
7160000,99.0,2.687922,4.19400004863739,4.19400004863739,0.8825102,1.0
7170000,99.0,2.7264407,4.128000037670136,4.128000037670136,0.8823765,1.0
7180000,99.0,2.7012887,4.147000067234039,4.147000067234039,0.8806322,1.0
7190000,99.0,2.7122157,4.298000071048737,4.298000071048737,0.8804846,1.0
7200000,99.0,2.673643,4.171000045537949,4.171000045537949,0.87985545,1.0
7210000,99.0,2.7596302,4.497000029087067,4.497000029087067,0.87922645,1.0
7220000,99.0,2.7098653,4.433000077009201,4.433000077009201,0.8786852,1.0
7230000,99.0,2.739359,4.112000063657761,4.112000063657761,0.8779964,1.0
7240000,99.0,2.8001971,4.285000059604645,4.285000059604645,0.87782127,1.0
7250000,99.0,2.7476897,4.368000068664551,4.368000068664551,0.8775737,1.0
7260000,99.0,2.8031669,4.235000088214874,4.235000088214874,0.8775737,1.0
7270000,99.0,2.737857,4.338000038862228,4.338000038862228,0.8765587,1.0
7280000,99.0,2.742195,4.21200003862381,4.21200003862381,0.8765587,1.0
7290000,99.0,2.7791781,4.141000074148178,4.141000074148178,0.87560195,1.0
7300000,99.0,2.8071253,4.235000102519989,4.235000102519989,0.87554365,1.0
7310000,99.0,2.806609,4.100000067949295,4.100000067949295,0.87316096,1.0
7320000,99.0,2.8180356,4.042000086307525,4.042000086307525,0.87291336,1.0
7330000,99.0,2.836596,3.9480000746250155,3.9480000746250155,0.8718574,1.0
7340000,99.0,2.846409,4.314000074863434,4.314000074863434,0.87080157,1.0
7350000,99.0,2.8345635,4.379000028371811,4.379000028371811,0.8699315,1.0
7360000,99.0,2.8837593,4.154000037908554,4.154000037908554,0.8688088,1.0
7370000,99.0,2.892915,4.352000044584274,4.352000044584274,0.86796784,1.0
7380000,99.0,2.9283843,4.216000059843063,4.216000059843063,0.86683846,1.0
7390000,99.0,2.9711764,4.285000081062317,4.285000081062317,0.86683846,1.0
7400000,99.0,2.9023926,4.285000047683716,4.285000047683716,0.8655622,1.0
7410000,99.0,2.9251177,4.446000053882599,4.446000053882599,0.8655622,1.0
7420000,99.0,2.9030433,4.2210000646114345,4.2210000646114345,0.86433655,1.0
7430000,99.0,2.8919833,4.332000086307525,4.332000086307525,0.8642632,1.0
7440000,99.0,2.8983786,4.351000043153763,4.351000043153763,0.8633438,1.0
7450000,99.0,2.8185487,4.1840000355243685,4.1840000355243685,0.8632676,1.0
7460000,99.0,2.8585894,4.40400005698204,4.40400005698204,0.8617243,1.0
7470000,99.0,2.894843,4.014000020027161,4.014000020027161,0.86018103,1.0
7480000,99.0,2.9171808,4.030000040531158,4.030000040531158,0.8590377,1.0
7490000,99.0,2.8864303,4.2230000495910645,4.2230000495910645,0.8575782,1.0
7500000,99.0,2.8817444,4.228000044822693,4.228000044822693,0.8572281,1.0
7510000,99.0,2.8752928,4.283000077009201,4.283000077009201,0.8567994,1.0
7520000,99.0,2.8790543,4.240000059604645,4.240000059604645,0.8567994,1.0
7530000,99.0,2.8522155,3.8930000495910644,3.8930000495910644,0.8556499,1.0
7540000,99.0,2.8769202,4.3160001039505005,4.3160001039505005,0.8556499,1.0
7550000,99.0,2.870153,4.394000028371811,4.394000028371811,0.854258,1.0
7560000,99.0,2.8460257,4.1930000269412995,4.1930000269412995,0.8541582,1.0
7570000,99.0,2.8236728,4.3150000679492955,4.3150000679492955,0.8515334,1.0
7580000,99.0,2.807424,4.434000051021576,4.434000051021576,0.8513023,1.0
7590000,99.0,2.853363,4.138000084161758,4.138000084161758,0.85081017,1.0
7600000,99.0,2.8447027,4.1930000674724575,4.1930000674724575,0.85031796,1.0
7610000,99.0,2.8580291,4.0230000519752505,4.0230000519752505,0.8505248,1.0
7620000,99.0,2.849081,4.136000065803528,4.136000065803528,0.85079485,1.0
7630000,99.0,2.8364844,4.290000047683716,4.290000047683716,0.8503495,1.0
7640000,99.0,2.7851083,4.143000063896179,4.143000063896179,0.8496986,1.0
7650000,99.0,2.823302,4.40900007724762,4.40900007724762,0.8496986,1.0
7660000,99.0,2.82409,4.3080000805854795,4.3080000805854795,0.8485498,1.0
7670000,99.0,2.83797,4.193000044822693,4.193000044822693,0.8485498,1.0
7680000,99.0,2.850306,4.289000022411346,4.289000022411346,0.8469543,1.0
7690000,99.0,2.8271582,4.367000043392181,4.367000043392181,0.8468454,1.0
7700000,99.0,2.884409,4.278000081777573,4.278000081777573,0.84492236,1.0
7710000,99.0,2.8674974,4.169000042676926,4.169000042676926,0.84477127,1.0
7720000,99.0,2.8915718,4.0190000510215755,4.0190000510215755,0.84409755,1.0
7730000,99.0,2.86008,4.396000077724457,4.396000077724457,0.8434239,1.0
7740000,99.0,2.8418329,4.276000045537948,4.276000045537948,0.842496,1.0
7750000,99.0,2.8556368,4.2990000736713405,4.2990000736713405,0.84126925,1.0
7760000,99.0,2.895797,4.295000054836273,4.295000054836273,0.84069306,1.0
7770000,99.0,2.8813422,4.431000065803528,4.431000065803528,0.8399254,1.0
7780000,99.0,2.8830197,4.195000052452087,4.195000052452087,0.8399254,1.0
7790000,99.0,2.8536932,4.432000094652176,4.432000094652176,0.8377343,1.0
7800000,99.0,2.8366096,4.315000054836273,4.315000054836273,0.8377343,1.0
7810000,99.0,2.906483,4.24300005197525,4.24300005197525,0.8368582,1.0
7820000,99.0,2.8782632,4.4140000557899475,4.4140000557899475,0.8368117,1.0
7830000,99.0,2.9607513,4.414000020027161,4.414000020027161,0.8354,1.0
7840000,99.0,2.9496,4.247000029087067,4.247000029087067,0.8352779,1.0
7850000,99.0,2.9142485,4.389000041484833,4.389000041484833,0.834277,1.0
7860000,99.0,2.9585073,4.323000053167343,4.323000053167343,0.8332761,1.0
7870000,99.0,2.9127314,4.002000061273574,4.002000061273574,0.8329561,1.0
7880000,99.0,2.9471688,4.46600004196167,4.46600004196167,0.83257395,1.0
7890000,99.0,2.9260898,4.239000036716461,4.239000036716461,0.8319332,1.0
7900000,99.0,2.8711092,4.4330000436306,4.4330000436306,0.8310492,1.0
7910000,99.0,2.8944023,4.330000030994415,4.330000030994415,0.8310492,1.0
7920000,99.0,2.8942883,4.388000061511994,4.388000061511994,0.8298736,1.0
7930000,99.0,2.8710167,4.366000021696091,4.366000021696091,0.8298736,1.0
7940000,99.0,2.9136858,4.2450000762939455,4.2450000762939455,0.8292746,1.0
7950000,99.0,2.9390337,4.276000064611435,4.276000064611435,0.8292285,1.0
7960000,99.0,2.840827,4.16000005364418,4.16000005364418,0.82836086,1.0
7970000,99.0,2.9456038,4.323000037670136,4.323000037670136,0.8282918,1.0
7980000,99.0,2.860119,4.29100004196167,4.29100004196167,0.8278166,1.0
7990000,99.0,2.9008741,4.313000029325485,4.313000029325485,0.8273413,1.0
8000000,99.0,2.9134312,4.287000061273575,4.287000061273575,0.82646877,1.0
8010000,99.0,2.879706,4.088000036478043,4.088000036478043,0.8253324,1.0
8020000,99.0,2.9064245,4.332000051736832,4.332000051736832,0.82449394,1.0
8030000,99.0,2.8880844,3.9170000195503234,3.9170000195503234,0.82334256,1.0
8040000,99.0,2.8388183,4.311000084877014,4.311000084877014,0.82334256,1.0
8050000,99.0,2.859313,4.213000055551529,4.213000055551529,0.8211508,1.0
8060000,99.0,2.8180835,4.181000068187713,4.181000068187713,0.8211508,1.0
8070000,99.0,2.8063278,4.345000077486038,4.345000077486038,0.8194981,1.0
8080000,99.0,2.8005767,4.226000059843063,4.226000059843063,0.8193855,1.0
8090000,99.0,2.8629224,4.21500004529953,4.21500004529953,0.8177651,1.0
8100000,99.0,2.8617415,4.160000063180924,4.160000063180924,0.81763464,1.0
8110000,99.0,2.8563159,4.459000084400177,4.459000084400177,0.8167377,1.0
8120000,99.0,2.842045,4.2890000152587895,4.2890000152587895,0.8158407,1.0
8130000,99.0,2.8652961,4.274000073671341,4.274000073671341,0.8152606,1.0
8140000,99.0,2.8701553,4.267000045776367,4.267000045776367,0.8145039,1.0
8150000,99.0,2.8611963,4.138000046014786,4.138000046014786,0.81326973,1.0
8160000,99.0,2.9161103,4.297000068426132,4.297000068426132,0.8115844,1.0
8170000,99.0,2.896311,4.353000031709671,4.353000031709671,0.8115844,1.0
8180000,99.0,2.9541483,4.351000025272369,4.351000025272369,0.8102646,1.0
8190000,99.0,2.9143767,4.302000035047531,4.302000035047531,0.8102646,1.0
8200000,99.0,2.9213538,4.388000059127807,4.388000059127807,0.8100018,1.0
8210000,99.0,2.9429939,4.1730000686645505,4.1730000686645505,0.8100005,1.0
8220000,99.0,2.9772217,4.366000094413757,4.366000094413757,0.8087123,1.0
8230000,99.0,2.943267,4.405000050067901,4.405000050067901,0.8086101,1.0
8240000,99.0,2.9852731,4.509000071287155,4.509000071287155,0.80841017,1.0
8250000,99.0,2.993429,4.313000072240829,4.313000072240829,0.80821043,1.0
8260000,99.0,2.9576714,4.33900004029274,4.33900004029274,0.8077213,1.0
8270000,99.0,2.999592,4.249000025987625,4.249000025987625,0.8070718,1.0
8280000,99.0,3.0020592,4.171000089645386,4.171000089645386,0.806492,1.0
