Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,99.0,0.22813086,-0.40808082409579344,-0.40808082409579344,1.0
20000,1.4189383,99.0,0.22887883,-0.4960000014305115,-0.4960000014305115,1.0
30000,1.419534,99.0,0.16346264,-0.8250000122189521,-0.8250000122189521,1.0
40000,1.419798,99.0,0.14866011,-0.3040000033378601,-0.3040000033378601,1.0
50000,1.4195447,99.0,0.08749303,-0.34100000739097597,-0.34100000739097597,1.0
60000,1.4194276,99.0,0.06167965,-0.4920000018179417,-0.4920000018179417,1.0
70000,1.4201658,99.0,0.04240486,-0.19300000131130218,-0.19300000131130218,1.0
80000,1.4210562,99.0,0.025181033,-0.4790000019967556,-0.4790000019967556,1.0
90000,1.4206437,99.0,0.007997916,-0.3140000087022781,-0.3140000087022781,1.0
100000,1.4200987,99.0,0.0005871314,-0.3310000053048134,-0.3310000053048134,1.0
110000,1.420082,99.0,-0.01242864,-0.3639999967813492,-0.3639999967813492,1.0
120000,1.4201006,99.0,-0.04119343,-0.45600000977516175,-0.45600000977516175,1.0
130000,1.4203116,99.0,-0.05444106,-0.41300000190734865,-0.41300000190734865,1.0
140000,1.4211897,99.0,-0.09894486,-0.2910000032186508,-0.2910000032186508,1.0
150000,1.4212047,99.0,-0.09435423,-0.11300000458955765,-0.11300000458955765,1.0
160000,1.4214585,99.0,-0.12202325,-0.26700000241398814,-0.26700000241398814,1.0
170000,1.4214585,99.0,-0.11853791,-0.24100000262260438,-0.24100000262260438,1.0
180000,1.4228517,99.0,-0.11919444,-0.21999999821186067,-0.21999999821186067,1.0
190000,1.4229429,99.0,-0.12356939,-0.2800000041723251,-0.2800000041723251,1.0
200000,1.4218401,99.0,-0.12633646,-0.425,-0.425,1.0
210000,1.4213315,99.0,-0.13570163,-0.7940000113844872,-0.7940000113844872,1.0
220000,1.4203689,99.0,-0.1503574,-0.5800000050663948,-0.5800000050663948,1.0
230000,1.4199524,99.0,-0.15207678,-0.48700000703334806,-0.48700000703334806,1.0
240000,1.420516,99.0,-0.15375292,-0.43200001180171965,-0.43200001180171965,1.0
250000,1.421255,99.0,-0.16846958,-0.2630000066757202,-0.2630000066757202,1.0
260000,1.4209832,99.0,-0.18812566,-0.5190000033378601,-0.5190000033378601,1.0
270000,1.4205979,99.0,-0.18577638,-0.14400001287460326,-0.14400001287460326,1.0
280000,1.4204612,99.0,-0.18506329,-0.47800000190734865,-0.47800000190734865,1.0
290000,1.4199315,99.0,-0.16616571,-0.2549999898672104,-0.2549999898672104,1.0
300000,1.4201419,99.0,-0.17192726,-0.44000001192092897,-0.44000001192092897,1.0
310000,1.4210402,99.0,-0.20968589,-0.11099999815225602,-0.11099999815225602,1.0
320000,1.420919,99.0,-0.20510761,-0.3790000009536743,-0.3790000009536743,1.0
330000,1.4176348,99.0,-0.19574676,-0.2700000017881393,-0.2700000017881393,1.0
340000,1.4176348,99.0,-0.19758968,-0.32300002098083497,-0.32300002098083497,1.0
350000,1.4142576,99.0,-0.20063844,-0.3060000067949295,-0.3060000067949295,1.0
360000,1.4140741,99.0,-0.19477369,-0.19499999642372132,-0.19499999642372132,1.0
370000,1.4127507,99.0,-0.18912958,-0.26000000417232516,-0.26000000417232516,1.0
380000,1.4122115,99.0,-0.19621561,-0.20599999994039536,-0.20599999994039536,1.0
390000,1.4121033,99.0,-0.17028493,-0.2920000040531158,-0.2920000040531158,1.0
400000,1.4120668,99.0,-0.16198206,-0.3990000054240227,-0.3990000054240227,1.0
410000,1.4123663,99.0,-0.19152184,-0.3470000091195107,-0.3470000091195107,1.0
420000,1.4127249,99.0,-0.21311468,-0.4440000009536743,-0.4440000009536743,1.0
430000,1.4124556,99.0,-0.20614071,-0.14599999882280826,-0.14599999882280826,1.0
440000,1.4121152,99.0,-0.19162773,-0.31100000083446505,-0.31100000083446505,1.0
450000,1.4116248,99.0,-0.19434507,-0.4170000034570694,-0.4170000034570694,1.0
460000,1.4096693,99.0,-0.19217055,-0.4830000126361847,-0.4830000126361847,1.0
470000,1.40936,99.0,-0.17608514,-0.16399999856948852,-0.16399999856948852,1.0
480000,1.4082245,99.0,-0.14916885,-0.4840000158548355,-0.4840000158548355,1.0
490000,1.408154,99.0,-0.15214723,-0.23299999803304672,-0.23299999803304672,1.0
500000,1.4059408,99.0,-0.15195866,-0.3550000023841858,-0.3550000023841858,1.0
510000,1.4059408,99.0,-0.12994987,-0.08200000166893005,-0.08200000166893005,1.0
520000,1.403141,99.0,-0.12431832,-0.408999999165535,-0.408999999165535,1.0
530000,1.4029826,99.0,-0.10779953,-0.312000008225441,-0.312000008225441,1.0
540000,1.4022356,99.0,-0.11424929,-0.1430000013113022,-0.1430000013113022,1.0
550000,1.4019353,99.0,-0.10391493,-0.2810000103712082,-0.2810000103712082,1.0
560000,1.4018604,99.0,-0.114939794,-0.43500000357627866,-0.43500000357627866,1.0
570000,1.4018306,99.0,-0.10323239,-0.20799999922513962,-0.20799999922513962,1.0
580000,1.4009252,99.0,-0.10203235,-0.19300000190734865,-0.19300000190734865,1.0
590000,1.3998126,99.0,-0.0921768,-0.21399999678134918,-0.21399999678134918,1.0
600000,1.3995448,99.0,-0.10403094,-0.22100000441074372,-0.22100000441074372,1.0
610000,1.3992461,99.0,-0.0935051,-0.4100000014901161,-0.4100000014901161,1.0
620000,1.3991085,99.0,-0.10848138,-0.33499999701976774,-0.33499999701976774,1.0
630000,1.3984998,99.0,-0.13103525,-0.22699999809265137,-0.22699999809265137,1.0
640000,1.397982,99.0,-0.14959402,-0.33399999886751175,-0.33399999886751175,1.0
650000,1.3958855,99.0,-0.14964254,-0.32100000262260436,-0.32100000262260436,1.0
660000,1.3958384,99.0,-0.13251851,-0.40399999618530275,-0.40399999618530275,1.0
670000,1.3947327,99.0,-0.13043365,-0.300000005364418,-0.300000005364418,1.0
680000,1.3947327,99.0,-0.13874193,-0.24799999952316285,-0.24799999952316285,1.0
690000,1.3935376,99.0,-0.14355172,-0.32699999630451204,-0.32699999630451204,1.0
700000,1.3934587,99.0,-0.14797808,-0.4210000014305115,-0.4210000014305115,1.0
710000,1.392218,99.0,-0.12450297,-0.07399999976158142,-0.07399999976158142,1.0
720000,1.3916854,99.0,-0.14630538,-0.4109999966621399,-0.4109999966621399,1.0
730000,1.3917836,99.0,-0.14079343,-0.21600000858306884,-0.21600000858306884,1.0
740000,1.3918685,99.0,-0.12651397,-0.1760000032186508,-0.1760000032186508,1.0
750000,1.3910578,99.0,-0.118271105,-0.29000001549720766,-0.29000001549720766,1.0
760000,1.3900255,99.0,-0.109463185,-0.3269999951124191,-0.3269999951124191,1.0
770000,1.3893962,99.0,-0.109386116,-0.24200000286102294,-0.24200000286102294,1.0
780000,1.3886374,99.0,-0.11612425,-0.37099999576807025,-0.37099999576807025,1.0
790000,1.388149,99.0,-0.098641045,0.00600000262260437,0.00600000262260437,1.0
800000,1.3862032,99.0,-0.110047214,-0.1290000069141388,-0.1290000069141388,1.0
810000,1.3857847,99.0,-0.10484034,-0.24700000286102294,-0.24700000286102294,1.0
820000,1.3840492,99.0,-0.08673658,-0.45200000405311586,-0.45200000405311586,1.0
830000,1.3839674,99.0,-0.09060857,-0.14299999982118605,-0.14299999982118605,1.0
840000,1.3821577,99.0,-0.12787622,-0.3789999929070473,-0.3789999929070473,1.0
850000,1.3821576,99.0,-0.13684715,-0.27700000047683715,-0.27700000047683715,1.0
860000,1.3816947,99.0,-0.10007007,-0.2280000054836273,-0.2280000054836273,1.0
870000,1.3816693,99.0,-0.11301798,-0.4379999899864197,-0.4379999899864197,1.0
880000,1.3817921,99.0,-0.10776629,-0.26099999964237214,-0.26099999964237214,1.0
890000,1.3818456,99.0,-0.104450315,-0.2289999943971634,-0.2289999943971634,1.0
900000,1.3818129,99.0,-0.09417145,-0.2979999960958958,-0.2979999960958958,1.0
910000,1.3817774,99.0,-0.113981254,-0.38100001275539397,-0.38100001275539397,1.0
920000,1.3813088,99.0,-0.10367194,-0.28500001832842825,-0.28500001832842825,1.0
930000,1.3807276,99.0,-0.13871883,-0.2460000002384186,-0.2460000002384186,1.0
940000,1.3805797,99.0,-0.12645273,-0.2329999953508377,-0.2329999953508377,1.0
950000,1.3804053,99.0,-0.10084015,-0.05200000405311585,-0.05200000405311585,1.0
960000,1.3806641,99.0,-0.12119433,-0.2429999965429306,-0.2429999965429306,1.0
970000,1.3817316,99.0,-0.14406034,-0.47000000461936,-0.47000000461936,1.0
980000,1.3815227,99.0,-0.123813465,-0.0800000050663948,-0.0800000050663948,1.0
990000,1.3805759,99.0,-0.112152,-0.22000000596046448,-0.22000000596046448,1.0
1000000,1.3804953,99.0,-0.117675394,-0.1820000022649765,-0.1820000022649765,1.0
1010000,1.3786374,99.0,-0.10827327,-0.13900000274181365,-0.13900000274181365,1.0
1020000,1.3786374,99.0,-0.103721015,-0.4589999923110008,-0.4589999923110008,1.0
1030000,1.3788513,99.0,-0.11868006,-0.1409999968111515,-0.1409999968111515,1.0
1040000,1.3788828,99.0,-0.11260228,-0.3840000110864639,-0.3840000110864639,1.0
1050000,1.37892,99.0,-0.12417234,-0.3470000022649765,-0.3470000022649765,1.0
1060000,1.3789304,99.0,-0.13050187,-0.14499999701976776,-0.14499999701976776,1.0
1070000,1.378626,99.0,-0.14724073,-0.3089999985694885,-0.3089999985694885,1.0
1080000,1.3784891,99.0,-0.14464878,-0.2959999898076057,-0.2959999898076057,1.0
1090000,1.3780054,99.0,-0.1450037,-0.28400000095367434,-0.28400000095367434,1.0
1100000,1.3773823,99.0,-0.15170217,-0.22800000309944152,-0.22800000309944152,1.0
1110000,1.3776319,99.0,-0.14564304,-0.1130000039935112,-0.1130000039935112,1.0
1120000,1.3779508,99.0,-0.11677408,-0.1470000034570694,-0.1470000034570694,1.0
1130000,1.3776398,99.0,-0.1300916,-0.3070000058412552,-0.3070000058412552,1.0
1140000,1.3764018,99.0,-0.16334035,-0.08300000131130218,-0.08300000131130218,1.0
1150000,1.3761503,99.0,-0.14635411,-0.19199999749660493,-0.19199999749660493,1.0
1160000,1.37525,99.0,-0.14276919,-0.2080000001192093,-0.2080000001192093,1.0
1170000,1.3752706,99.0,-0.14117242,-0.17200000166893006,-0.17200000166893006,1.0
1180000,1.3756086,99.0,-0.1496367,-0.21,-0.21,1.0
1190000,1.3756086,99.0,-0.15381618,-0.18600000590085983,-0.18600000590085983,1.0
1200000,1.3743994,99.0,-0.15121998,-0.3029999947547913,-0.3029999947547913,1.0
1210000,1.3743289,99.0,-0.1493217,-0.07600000083446502,-0.07600000083446502,1.0
1220000,1.3742008,99.0,-0.14866547,-0.26900000393390655,-0.26900000393390655,1.0
1230000,1.3741721,99.0,-0.14614189,-0.2519999980926514,-0.2519999980926514,1.0
1240000,1.3744458,99.0,-0.14458169,-0.1909999990463257,-0.1909999990463257,1.0
1250000,1.3745492,99.0,-0.15151516,-0.29300000429153444,-0.29300000429153444,1.0
1260000,1.3745408,99.0,-0.15484475,-0.21400000035762787,-0.21400000035762787,1.0
1270000,1.3745097,99.0,-0.15064861,-0.24100000113248826,-0.24100000113248826,1.0
1280000,1.3746536,99.0,-0.15158242,-0.2490000033378601,-0.2490000033378601,1.0
1290000,1.3748564,99.0,-0.15755178,-0.13000000059604644,-0.13000000059604644,1.0
1300000,1.3745269,99.0,-0.17175858,-0.524000004529953,-0.524000004529953,1.0
1310000,1.3731309,99.0,-0.16506442,-0.14799999684095383,-0.14799999684095383,1.0
1320000,1.3728982,99.0,-0.17167819,-0.2809999978542328,-0.2809999978542328,1.0
1330000,1.3720329,99.0,-0.16147736,-0.2619999998807907,-0.2619999998807907,1.0
1340000,1.372023,99.0,-0.1656153,-0.11799999922513962,-0.11799999922513962,1.0
1350000,1.3718072,99.0,-0.15325391,-0.2800000083446503,-0.2800000083446503,1.0
1360000,1.3718072,99.0,-0.15675312,-0.3080000066757202,-0.3080000066757202,1.0
1370000,1.3711164,99.0,-0.17360646,-0.20499999940395355,-0.20499999940395355,1.0
1380000,1.371074,99.0,-0.17613953,-0.2700000017881393,-0.2700000017881393,1.0
1390000,1.3697194,99.0,-0.1739306,-0.07099999904632569,-0.07099999904632569,1.0
1400000,1.3691214,99.0,-0.1745706,-0.025000003278255464,-0.025000003278255464,1.0
