Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,99.0,0.4138875,-2.1919192316556217,-2.1919192316556217,1.0
20000,1.4189384,99.0,0.39679882,-1.9110000014305115,-1.9110000014305115,1.0
30000,1.4189383,99.0,0.6868614,-2.1220000064373017,-2.1220000064373017,1.0
40000,1.4186661,99.0,0.60620266,-2.0470000070333483,-2.0470000070333483,1.0
50000,1.4186661,99.0,0.5599631,-1.83800002515316,-1.83800002515316,1.0
60000,1.4176428,99.0,0.5109835,-1.644000019133091,-1.644000019133091,1.0
70000,1.4176428,99.0,0.45366707,-2.0679999762773513,-2.0679999762773513,1.0
80000,1.4182541,99.0,0.3321355,-2.1869999849796296,-2.1869999849796296,1.0
90000,1.4182543,99.0,0.3109232,-2.2110000151395797,-2.2110000151395797,1.0
100000,1.4185021,99.0,0.2354743,-1.9595000088214873,-1.9595000088214873,1.0
110000,1.4185022,99.0,0.26418945,-1.9670000119507314,-1.9670000119507314,1.0
120000,1.4200037,99.0,0.08796249,-1.8019999909400939,-1.8019999909400939,1.0
130000,1.4200037,99.0,0.19370665,-2.1050000232458115,-2.1050000232458115,1.0
140000,1.4219284,99.0,0.012274745,-1.912000013589859,-1.912000013589859,1.0
150000,1.4219284,99.0,0.17755625,-1.6449999898672103,-1.6449999898672103,1.0
160000,1.423031,99.0,0.017500214,-2.0860000109672545,-2.0860000109672545,1.0
170000,1.423031,99.0,0.0673235,-1.792000013589859,-1.792000013589859,1.0
180000,1.4239533,99.0,-0.10008386,-1.4169999992847442,-1.4169999992847442,1.0
190000,1.4239534,99.0,-0.019508462,-1.614000020623207,-1.614000020623207,1.0
200000,1.4240832,99.0,-0.03727741,-1.8260000172257422,-1.8260000172257422,1.0
210000,1.4242262,99.0,0.021739338,-1.4730000099539757,-1.4730000099539757,1.0
220000,1.424226,99.0,-0.011262262,-1.527000025510788,-1.527000025510788,1.0
230000,1.4251465,99.0,-0.090909995,-1.31700000166893,-1.31700000166893,1.0
240000,1.4252331,99.0,0.096195705,-1.2990000021457673,-1.2990000021457673,1.0
250000,1.4252332,99.0,0.02687623,-1.2560000318288802,-1.2560000318288802,1.0
260000,1.4257983,99.0,-0.012279258,-1.2310000005364419,-1.2310000005364419,1.0
270000,1.4257984,99.0,0.05866,-1.164000041782856,-1.164000041782856,1.0
280000,1.4245988,99.0,0.17847122,-1.2060000136494637,-1.2060000136494637,1.0
290000,1.4245988,99.0,0.18085957,-1.286000011563301,-1.286000011563301,1.0
300000,1.4241531,99.0,0.17729051,-1.4030000096559525,-1.4030000096559525,1.0
310000,1.4241531,99.0,0.26208377,-1.0330000087618827,-1.0330000087618827,1.0
320000,1.4227993,99.0,0.24429826,-0.9510000094771385,-0.9510000094771385,1.0
330000,1.4227995,99.0,0.2730742,-0.9140000095963479,-0.9140000095963479,1.0
340000,1.420494,99.0,0.30566615,-0.9480000120401383,-0.9480000120401383,1.0
350000,1.420494,99.0,0.3479577,-0.8420000097155571,-0.8420000097155571,1.0
360000,1.4198258,99.0,0.46858704,-1.0870000094175338,-1.0870000094175338,1.0
370000,1.4198259,99.0,0.5649628,-0.7780000132322311,-0.7780000132322311,1.0
380000,1.4189215,99.0,0.5732488,-0.7300000154972076,-0.7300000154972076,1.0
390000,1.4189216,99.0,0.60953885,-0.6710000106692314,-0.6710000106692314,1.0
400000,1.4179132,99.0,0.5816993,-0.7560000097751618,-0.7560000097751618,1.0
410000,1.4179132,99.0,0.6283017,-0.6030000132322312,-0.6030000132322312,1.0
420000,1.4169079,99.0,0.58695805,-0.6200000101327896,-0.6200000101327896,1.0
430000,1.4153539,99.0,0.58901554,-0.5760000130534172,-0.5760000130534172,1.0
440000,1.415354,99.0,0.5933802,-0.6510000109672547,-0.6510000109672547,1.0
450000,1.4130977,99.0,0.6022583,-0.5900000104308128,-0.5900000104308128,1.0
460000,1.4128811,99.0,0.60502523,-0.5570000052452088,-0.5570000052452088,1.0
470000,1.4128813,99.0,0.5654274,-0.5990000125765801,-0.5990000125765801,1.0
480000,1.4113895,99.0,0.57137114,-0.581000011563301,-0.581000011563301,1.0
490000,1.4113897,99.0,0.58663714,-0.5310000085830688,-0.5310000085830688,1.0
500000,1.4090117,99.0,0.5643945,-0.5060000109672547,-0.5060000109672547,1.0
510000,1.4090117,99.0,0.56823057,-0.49300000846385955,-0.49300000846385955,1.0
520000,1.4090801,99.0,0.54225236,-0.514000007212162,-0.514000007212162,1.0
530000,1.4090803,99.0,0.5733764,-0.5500000038743019,-0.5500000038743019,1.0
540000,1.4072502,99.0,0.5287874,-0.5220000115036965,-0.5220000115036965,1.0
550000,1.40725,99.0,0.5454179,-0.49600000828504565,-0.49600000828504565,1.0
560000,1.4032043,99.0,0.51128393,-0.4910000088810921,-0.4910000088810921,1.0
570000,1.4032042,99.0,0.52416253,-0.4720000091195107,-0.4720000091195107,1.0
580000,1.4018747,99.0,0.5034344,-0.4500000081956387,-0.4500000081956387,1.0
590000,1.4018747,99.0,0.5084284,-0.43100000768899915,-0.43100000768899915,1.0
600000,1.401078,99.0,0.486881,-0.46400000870227814,-0.46400000870227814,1.0
610000,1.4010779,99.0,0.49903008,-0.4400000101327896,-0.4400000101327896,1.0
