Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189384,99.0,-0.23962717,-0.5858585879658208,-0.5858585879658208,1.0
20000,1.4189384,99.0,-0.23167962,-0.5410000103712082,-0.5410000103712082,1.0
30000,1.4172865,99.0,-0.2295082,-0.47400001138448716,-0.47400001138448716,1.0
40000,1.4166076,99.0,-0.22991982,-0.3680000042915344,-0.3680000042915344,1.0
50000,1.4155799,99.0,-0.20300686,-0.24200000941753388,-0.24200000941753388,1.0
60000,1.4151751,99.0,-0.19735691,-0.3770000132918358,-0.3770000132918358,1.0
70000,1.4155155,99.0,-0.2011675,-0.38800001323223116,-0.38800001323223116,1.0
80000,1.4159272,99.0,-0.20770217,-0.5119999966025353,-0.5119999966025353,1.0
90000,1.4154264,99.0,-0.22447927,-0.43600000590085985,-0.43600000590085985,1.0
100000,1.4148294,99.0,-0.22449513,-0.2559999990463257,-0.2559999990463257,1.0
110000,1.4146878,99.0,-0.2352801,-0.17300001949071883,-0.17300001949071883,1.0
120000,1.4141935,99.0,-0.2502223,-0.3369999951124191,-0.3369999951124191,1.0
130000,1.4139545,99.0,-0.23360457,-0.450000017285347,-0.450000017285347,1.0
140000,1.4130248,99.0,-0.22791,-0.44100000396370886,-0.44100000396370886,1.0
150000,1.4130162,99.0,-0.21853589,-0.33799999684095383,-0.33799999684095383,1.0
160000,1.413284,99.0,-0.24422666,-0.31400000780820847,-0.31400000780820847,1.0
170000,1.4132841,99.0,-0.24076442,-0.31100000292062757,-0.31100000292062757,1.0
180000,1.4142278,99.0,-0.24298592,-0.3890000006556511,-0.3890000006556511,1.0
190000,1.4142687,99.0,-0.24758446,-0.3300000113248825,-0.3300000113248825,1.0
200000,1.4148982,99.0,-0.20203926,-0.12100000023841857,-0.12100000023841857,1.0
210000,1.4151609,99.0,-0.21339893,-0.1840000021457672,-0.1840000021457672,1.0
220000,1.4156705,99.0,-0.13143772,-0.15000000447034836,-0.15000000447034836,1.0
230000,1.4158758,99.0,-0.14976588,-0.08000000521540641,-0.08000000521540641,1.0
240000,1.4155694,99.0,-0.15864967,-0.20699999690055848,-0.20699999690055848,1.0
250000,1.415188,99.0,-0.13214724,0.17599999368190766,0.17599999368190766,1.0
260000,1.413979,99.0,-0.13228333,-0.06300000131130218,-0.06300000131130218,1.0
270000,1.412523,99.0,-0.09803172,-0.2080000002682209,-0.2080000002682209,1.0
280000,1.4118922,99.0,-0.06403894,0.02599998503923416,0.02599998503923416,1.0
290000,1.4095973,99.0,-0.068184875,-0.21599999994039534,-0.21599999994039534,1.0
300000,1.4092139,99.0,-0.030247213,-0.1320000159740448,-0.1320000159740448,1.0
310000,1.4078653,99.0,-0.012901617,0.16999999105930327,0.16999999105930327,1.0
320000,1.407868,99.0,-0.038321447,0.05899998784065247,0.05899998784065247,1.0
330000,1.4080275,99.0,-0.020562539,-0.2250000047683716,-0.2250000047683716,1.0
340000,1.4080275,99.0,0.03010319,0.12699999481439592,0.12699999481439592,1.0
350000,1.4068402,99.0,0.04873395,-0.18200000435113906,-0.18200000435113906,1.0
360000,1.4067783,99.0,0.10750318,0.1609999978542328,0.1609999978542328,1.0
370000,1.406177,99.0,0.09408751,0.14799999564886093,0.14799999564886093,1.0
380000,1.4059232,99.0,0.08982373,-0.015000007152557372,-0.015000007152557372,1.0
390000,1.4055538,99.0,0.15233965,0.07800000369548797,0.07800000369548797,1.0
