Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,99.0,-0.008808992,-0.3979797941265684,-0.3979797941265684,1.0
20000,1.4189384,99.0,0.006301376,-0.5674999904632568,-0.5674999904632568,1.0
30000,1.4189383,99.0,0.35827312,-0.38250001072883605,-0.38250001072883605,1.0
40000,None,99.0,0.35490718,-0.8780000042915345,-0.8780000042915345,1.0
50000,1.4197077,99.0,0.26611736,-1.4864999997615813,-1.4864999997615813,1.0
60000,1.4206648,99.0,0.1614739,-0.7779999732971191,-0.7779999732971191,1.0
70000,1.420665,99.0,0.23516804,-0.270999995470047,-0.270999995470047,1.0
80000,1.4210857,99.0,0.15192164,-0.6589999818801879,-0.6589999818801879,1.0
90000,1.4210856,99.0,0.13709374,-0.5644999897480011,-0.5644999897480011,1.0
100000,1.4213487,99.0,0.05661091,-0.4219999885559082,-0.4219999885559082,1.0
110000,1.4213487,99.0,0.03837167,-0.46099997997283937,-0.46099997997283937,1.0
120000,1.4192419,99.0,-0.015394291,-0.27500000953674314,-0.27500000953674314,1.0
130000,1.4192421,99.0,0.02218187,-0.41399999141693117,-0.41399999141693117,1.0
140000,1.4200269,99.0,-0.02354728,-0.42350000381469727,-0.42350000381469727,1.0
150000,1.4200268,99.0,-0.049376845,-0.7689999914169312,-0.7689999914169312,1.0
160000,1.4200939,99.0,-0.09987071,-0.15050000548362732,-0.15050000548362732,1.0
170000,1.4200938,99.0,-0.06626329,-0.27100000381469724,-0.27100000381469724,1.0
180000,1.4181825,99.0,-0.12457432,-0.7430000019073486,-0.7430000019073486,1.0
190000,1.4181825,99.0,-0.09548631,-0.4329999923706055,-0.4329999923706055,1.0
200000,1.4176881,99.0,-0.15293689,-0.4280000066757202,-0.4280000066757202,1.0
210000,1.4171468,99.0,-0.17821701,-0.040500001311302186,-0.040500001311302186,1.0
220000,1.4171469,99.0,-0.16638485,-0.3294999873638153,-0.3294999873638153,1.0
230000,1.4148151,99.0,-0.18795775,-0.4265000009536743,-0.4265000009536743,1.0
240000,1.4145443,99.0,-0.1186317,-0.5639999783039094,-0.5639999783039094,1.0
250000,1.4145445,99.0,-0.24326667,-0.16950000047683716,-0.16950000047683716,1.0
260000,1.413523,99.0,-0.2609398,-0.3170000112056732,-0.3170000112056732,1.0
270000,1.4135228,99.0,-0.28776062,-0.45250004053115844,-0.45250004053115844,1.0
280000,1.4141665,99.0,-0.26446465,0.0325,0.0325,1.0
290000,1.4141662,99.0,-0.31742492,-0.7509999829530716,-0.7509999829530716,1.0
300000,1.4144641,99.0,-0.30588356,-0.3764999961853027,-0.3764999961853027,1.0
310000,1.4144642,99.0,-0.291206,0.105,0.105,1.0
320000,1.4142044,99.0,-0.3108196,-0.34399999618530275,-0.34399999618530275,1.0
330000,1.4142042,99.0,-0.3000986,-0.04850000023841858,-0.04850000023841858,1.0
340000,1.4127575,99.0,-0.29189387,-0.3869999885559082,-0.3869999885559082,1.0
350000,1.4127576,99.0,-0.33117783,-0.3194999971985817,-0.3194999971985817,1.0
360000,1.4115274,99.0,-0.33043885,-0.18600000381469728,-0.18600000381469728,1.0
370000,1.4115275,99.0,-0.36071792,-0.04300000071525574,-0.04300000071525574,1.0
380000,1.4118721,99.0,-0.32345188,0.05950000047683716,0.05950000047683716,1.0
390000,1.4118723,99.0,-0.31149593,0.12,0.12,1.0
400000,1.4119055,99.0,-0.28257504,0.1275,0.1275,1.0
410000,1.4119054,99.0,-0.24950376,-0.06399999618530273,-0.06399999618530273,1.0
420000,1.4113259,99.0,-0.22295626,0.04649999976158142,0.04649999976158142,1.0
430000,1.410608,99.0,-0.18336734,0.13,0.13,1.0
440000,1.4106079,99.0,-0.20778419,0.0525,0.0525,1.0
450000,1.4092087,99.0,-0.15232165,-0.2280000305175781,-0.2280000305175781,1.0
460000,1.4090583,99.0,-0.1628261,0.0334999942779541,0.0334999942779541,1.0
470000,1.4090582,99.0,-0.16242892,-0.07199998855590821,-0.07199998855590821,1.0
480000,1.4087136,99.0,-0.19091363,0.1,0.1,1.0
490000,1.4087137,99.0,-0.15401734,0.165,0.165,1.0
500000,1.4063534,99.0,-0.1488319,-0.16700000762939454,-0.16700000762939454,1.0
510000,1.4063532,99.0,-0.13634656,-0.11999999284744263,-0.11999999284744263,1.0
520000,1.4048806,99.0,-0.13784075,0.1775,0.1775,1.0
530000,1.4048806,99.0,-0.11772486,0.155,0.155,1.0
540000,1.4046539,99.0,-0.09642244,0.1175,0.1175,1.0
550000,1.4046538,99.0,-0.10894795,0.12,0.12,1.0
560000,1.4044534,99.0,-0.04749986,0.1125,0.1125,1.0
570000,1.4044534,99.0,-0.056989312,0.1675,0.1675,1.0
580000,1.4047474,99.0,-0.04663254,-0.0384999942779541,-0.0384999942779541,1.0
590000,1.4047472,99.0,-0.053583235,0.14,0.14,1.0
600000,1.4024717,99.0,-0.029520493,0.115,0.115,1.0
610000,1.4024715,99.0,-0.033475604,0.14450000047683717,0.14450000047683717,1.0
620000,1.4001788,99.0,-0.01387445,0.12950000047683716,0.12950000047683716,1.0
630000,1.4001789,99.0,-0.009335143,0.0675,0.0675,1.0
640000,1.3996532,99.0,0.016472556,0.175,0.175,1.0
650000,1.3992693,99.0,0.013349485,-0.24850000202655792,-0.24850000202655792,1.0
660000,1.3992695,99.0,0.005867481,0.11299999713897706,0.11299999713897706,1.0
670000,1.3990953,99.0,0.017097108,0.165,0.165,1.0
680000,1.3990995,99.0,0.02354516,-0.008999996185302735,-0.008999996185302735,1.0
690000,1.3990995,99.0,0.023683004,0.1175,0.1175,1.0
700000,1.3973514,99.0,0.024053968,0.165,0.165,1.0
710000,1.3973516,99.0,0.01110229,0.14550000190734863,0.14550000190734863,1.0
720000,1.3955472,99.0,0.022900973,0.2675,0.2675,1.0
730000,1.3955473,99.0,0.022205694,0.1275,0.1275,1.0
